geo,old_version_of_income_per_person_version_3,time
dnk,16680.0,1984
dnk,17380.0,1985
dnk,17990.0,1986
dnk,18020.0,1987
dnk,18220.0,1988
dnk,18260.0,1989
dnk,18450.0,1990
dnk,18640.0,1991
dnk,18950.0,1992
dnk,18870.0,1993
dnk,19850.0,1994
dnk,20350.0,1995
dnk,20810.0,1996
dnk,21390.0,1997
dnk,21770.0,1998
dnk,22260.0,1999
dnk,22970.0,2000
dnk,23050.0,2001
dnk,23070.0,2002
dnk,23130.0,2003
dnk,23560.0,2004
dnk,24220.0,2005
dnk,24900.0,2006
dnk,25300.0,2007
dji,1500.0,1950
dji,1546.0,1951
dji,1554.0,1952
dji,1575.0,1953
dji,1622.0,1954
dji,1632.0,1955
dji,1651.0,1956
dji,1668.0,1957
dji,1665.0,1958
dji,1711.0,1959
dji,1771.0,1960
dji,1783.0,1961
dji,1759.0,1962
dji,1774.0,1963
dji,1758.0,1964
dji,1754.0,1965
dji,1761.0,1966
dji,1758.0,1967
dji,1746.0,1968
dji,1742.0,1969
dji,2069.0,1970
dji,2142.0,1971
dji,2150.0,1972
dji,2185.0,1973
dji,2080.0,1974
dji,2065.0,1975
dji,2154.0,1976
dji,1794.0,1977
dji,1724.0,1978
dji,1687.0,1979
dji,1661.0,1980
dji,1674.0,1981
dji,1676.0,1982
dji,1643.0,1983
dji,1802.0,1984
dji,1758.0,1985
dji,1717.0,1986
dji,1677.0,1987
dji,1597.0,1988
dji,1502.0,1989
dji,1448.0,1990
dji,1420.0,1991
dji,1384.0,1992
dji,1299.0,1993
dji,1257.0,1994
dji,1195.0,1995
dji,1122.0,1996
dji,1103.0,1997
dji,1092.0,1998
dji,1107.0,1999
dji,1103.0,2000
dji,1106.0,2001
dji,1111.0,2002
dji,1124.0,2003
dji,1147.0,2004
dji,1163.0,2005
dji,1199.0,2006
dji,1234.0,2007
dma,1608.0,1950
dma,2445.0,1970
dma,2551.0,1971
dma,2556.0,1972
dma,2409.0,1973
dma,2134.0,1974
dma,1991.0,1975
dma,2147.0,1976
dma,2213.0,1977
dma,2458.0,1978
dma,1989.0,1979
dma,2253.0,1980
dma,2482.0,1981
dma,2594.0,1982
dma,2673.0,1983
dma,2828.0,1984
dma,2875.0,1985
dma,3090.0,1986
dma,3336.0,1987
dma,3633.0,1988
dma,3636.0,1989
dma,3841.0,1990
dma,3878.0,1991
dma,3961.0,1992
dma,4019.0,1993
dma,4057.0,1994
dma,4105.0,1995
dma,4262.0,1996
dma,4334.0,1997
dma,4564.0,1998
dma,4613.0,1999
dma,4658.0,2000
dma,4498.0,2001
dma,4318.0,2002
dma,4404.0,2003
dma,5508.0,2004
dma,5636.0,2005
dma,5829.0,2006
dma,5903.0,2007
dom,1027.0,1950
dom,1117.0,1951
dom,1172.0,1952
dom,1123.0,1953
dom,1150.0,1954
dom,1183.0,1955
dom,1260.0,1956
dom,1296.0,1957
dom,1320.0,1958
dom,1284.0,1959
dom,1302.0,1960
dom,1232.0,1961
dom,1394.0,1962
dom,1437.0,1963
dom,1484.0,1964
dom,1259.0,1965
dom,1384.0,1966
dom,1387.0,1967
dom,1349.0,1968
dom,1453.0,1969
dom,1561.0,1970
dom,1680.0,1971
dom,1837.0,1972
dom,2005.0,1973
dom,2067.0,1974
dom,2111.0,1975
dom,2198.0,1976
dom,2250.0,1977
dom,2248.0,1978
dom,2289.0,1979
dom,2372.0,1980
dom,2413.0,1981
dom,2400.0,1982
dom,2450.0,1983
dom,2403.0,1984
dom,2292.0,1985
dom,2311.0,1986
dom,2432.0,1987
dom,2398.0,1988
dom,2649.0,1989
dom,2473.0,1990
dom,2445.0,1991
dom,2554.0,1992
dom,2561.0,1993
dom,2627.0,1994
dom,2700.0,1995
dom,2846.0,1996
dom,3032.0,1997
dom,3200.0,1998
dom,3402.0,1999
dom,3649.0,2000
dom,3723.0,2001
dom,3828.0,2002
dom,3700.0,2003
dom,3714.0,2004
dom,3996.0,2005
dom,4357.0,2006
dom,4656.0,2007
ecu,1301.0,1939
ecu,1356.0,1940
ecu,1323.0,1941
ecu,1360.0,1942
ecu,1494.0,1943
ecu,1474.0,1944
ecu,1443.0,1945
ecu,1574.0,1946
ecu,1700.0,1947
ecu,1880.0,1948
ecu,1861.0,1949
ecu,1863.0,1950
ecu,1835.0,1951
ecu,2009.0,1952
ecu,1998.0,1953
ecu,2103.0,1954
ecu,2101.0,1955
ecu,2121.0,1956
ecu,2156.0,1957
ecu,2159.0,1958
ecu,2211.0,1959
ecu,2289.0,1960
ecu,2279.0,1961
ecu,2331.0,1962
ecu,2320.0,1963
ecu,2411.0,1964
ecu,2566.0,1965
ecu,2556.0,1966
ecu,2612.0,1967
ecu,2675.0,1968
ecu,2739.0,1969
ecu,2845.0,1970
ecu,2922.0,1971
ecu,3012.0,1972
ecu,3290.0,1973
ecu,3383.0,1974
ecu,3459.0,1975
ecu,3687.0,1976
ecu,3810.0,1977
ecu,3961.0,1978
ecu,4060.0,1979
ecu,4129.0,1980
ecu,4181.0,1981
ecu,4114.0,1982
ecu,3922.0,1983
ecu,3975.0,1984
ecu,4036.0,1985
ecu,4048.0,1986
ecu,3697.0,1987
ecu,3988.0,1988
ecu,3894.0,1989
ecu,3903.0,1990
ecu,4017.0,1991
ecu,4052.0,1992
ecu,4054.0,1993
ecu,4146.0,1994
ecu,4184.0,1995
ecu,4182.0,1996
ecu,4237.0,1997
ecu,4174.0,1998
ecu,3805.0,1999
ecu,3203.0,2000
ecu,3315.0,2001
ecu,3293.0,2002
ecu,3419.0,2003
ecu,3651.0,2004
ecu,3827.0,2005
ecu,3934.0,2006
ecu,4027.0,2007
egy,475.1,1700
egy,475.0,1820
egy,648.7,1870
egy,901.7,1913
egy,909.9,1950
egy,904.7,1951
egy,900.0,1952
egy,894.3,1953
egy,889.1,1954
egy,884.5,1955
egy,904.9,1956
egy,925.5,1957
egy,946.8,1958
egy,968.8,1959
egy,991.5,1960
egy,1031.0,1961
egy,1074.0,1962
egy,1120.0,1963
egy,1166.0,1964
egy,1213.0,1965
egy,1192.0,1966
egy,1151.0,1967
egy,1146.0,1968
egy,1201.0,1969
egy,1254.0,1970
egy,1283.0,1971
egy,1284.0,1972
egy,1294.0,1973
egy,1317.0,1974
egy,1421.0,1975
egy,1606.0,1976
egy,1767.0,1977
egy,1844.0,1978
egy,1930.0,1979
egy,2069.0,1980
egy,2076.0,1981
egy,2223.0,1982
egy,2322.0,1983
egy,2390.0,1984
egy,2471.0,1985
egy,2460.0,1986
egy,2465.0,1987
egy,2510.0,1988
egy,2527.0,1989
egy,2522.0,1990
egy,2381.0,1991
egy,2407.0,1992
egy,2394.0,1993
egy,2437.0,1994
egy,2496.0,1995
egy,2565.0,1996
egy,2647.0,1997
egy,2738.0,1998
egy,2838.0,1999
egy,2920.0,2000
egy,2963.0,2001
egy,2999.0,2002
egy,3034.0,2003
egy,3103.0,2004
egy,3182.0,2005
egy,3340.0,2006
egy,3510.0,2007
slv,932.5,1920
slv,919.3,1921
slv,950.0,1922
slv,974.2,1923
slv,1017.0,1924
slv,925.4,1925
slv,1069.0,1926
slv,925.9,1927
slv,1055.0,1928
slv,1041.0,1929
slv,1045.0,1930
slv,924.0,1931
slv,823.1,1932
slv,922.1,1933
slv,939.7,1934
slv,1021.0,1935
slv,985.2,1936
slv,1065.0,1937
slv,977.4,1938
slv,1035.0,1939
slv,1111.0,1940
slv,1074.0,1941
slv,1146.0,1942
slv,1235.0,1943
slv,1151.0,1944
slv,1091.0,1945
slv,1095.0,1946
slv,1362.0,1947
slv,1707.0,1948
slv,1525.0,1949
slv,1489.0,1950
slv,1480.0,1951
slv,1550.0,1952
slv,1616.0,1953
slv,1589.0,1954
slv,1624.0,1955
slv,1701.0,1956
slv,1740.0,1957
slv,1725.0,1958
slv,1748.0,1959
slv,1764.0,1960
slv,1769.0,1961
slv,1920.0,1962
slv,1941.0,1963
slv,2058.0,1964
slv,2101.0,1965
slv,2172.0,1966
slv,2216.0,1967
slv,2210.0,1968
slv,2206.0,1969
slv,2187.0,1970
slv,2222.0,1971
slv,2298.0,1972
slv,2342.0,1973
slv,2436.0,1974
slv,2504.0,1975
slv,2532.0,1976
slv,2613.0,1977
slv,2715.0,1978
slv,2605.0,1979
slv,2354.0,1980
slv,2186.0,1981
slv,2084.0,1982
slv,2076.0,1983
slv,2091.0,1984
slv,2105.0,1985
slv,2089.0,1986
slv,2105.0,1987
slv,2106.0,1988
slv,2092.0,1989
slv,2119.0,1990
slv,2142.0,1991
slv,2259.0,1992
slv,2362.0,1993
slv,2459.0,1994
slv,2564.0,1995
slv,2561.0,1996
slv,2621.0,1997
slv,2669.0,1998
slv,2708.0,1999
slv,2716.0,2000
slv,2711.0,2001
slv,2721.0,2002
slv,2720.0,2003
slv,2732.0,2004
slv,2777.0,2005
slv,2853.0,2006
slv,2944.0,2007
gnq,539.8,1950
gnq,560.6,1951
gnq,571.5,1952
gnq,586.6,1953
gnq,610.2,1954
gnq,619.7,1955
gnq,636.5,1956
gnq,648.3,1957
gnq,659.6,1958
gnq,687.0,1959
gnq,746.3,1960
gnq,806.4,1961
gnq,886.8,1962
gnq,1006.0,1963
gnq,1145.0,1964
gnq,1285.0,1965
gnq,1322.0,1966
gnq,1393.0,1967
gnq,1424.0,1968
gnq,1364.0,1969
gnq,1309.0,1970
gnq,1186.0,1971
gnq,1023.0,1972
gnq,1065.0,1973
gnq,1128.0,1974
gnq,1294.0,1975
gnq,1452.0,1976
gnq,1458.0,1977
gnq,1572.0,1978
gnq,1541.0,1979
gnq,1477.0,1980
gnq,1424.0,1981
gnq,1412.0,1982
gnq,1395.0,1983
gnq,1679.0,1984
gnq,1401.0,1985
gnq,1424.0,1986
gnq,1471.0,1987
gnq,1537.0,1988
gnq,1560.0,1989
gnq,1564.0,1990
gnq,1595.0,1991
gnq,1722.0,1992
gnq,1785.0,1993
gnq,1828.0,1994
gnq,2036.0,1995
gnq,2563.0,1996
gnq,4282.0,1997
gnq,5096.0,1998
gnq,7034.0,1999
gnq,7973.0,2000
gnq,10940.0,2001
gnq,11720.0,2002
gnq,13560.0,2003
gnq,17510.0,2004
gnq,18280.0,2005
gnq,16860.0,2006
gnq,18520.0,2007
eri,659.8,1992
eri,749.2,1993
eri,906.3,1994
eri,924.1,1995
eri,993.4,1996
eri,1048.0,1997
eri,1037.0,1998
eri,1003.0,1999
eri,839.1,2000
eri,879.4,2001
eri,846.7,2002
eri,858.7,2003
eri,838.9,2004
eri,810.9,2005
eri,774.6,2006
eri,759.2,2007
eri_a_eth,390.1,1950
eri_a_eth,394.5,1951
eri_a_eth,398.9,1952
eri_a_eth,414.9,1953
eri_a_eth,407.7,1954
eri_a_eth,422.1,1955
eri_a_eth,428.3,1956
eri_a_eth,417.4,1957
eri_a_eth,423.3,1958
eri_a_eth,426.6,1959
eri_a_eth,440.0,1960
eri_a_eth,452.7,1961
eri_a_eth,462.1,1962
eri_a_eth,513.0,1963
eri_a_eth,527.4,1964
eri_a_eth,547.2,1965
eri_a_eth,556.8,1966
eri_a_eth,568.6,1967
eri_a_eth,566.2,1968
eri_a_eth,574.8,1969
eri_a_eth,594.7,1970
eri_a_eth,606.7,1971
eri_a_eth,623.8,1972
eri_a_eth,630.0,1973
eri_a_eth,623.1,1974
eri_a_eth,609.7,1975
eri_a_eth,610.8,1976
eri_a_eth,613.4,1977
eri_a_eth,596.6,1978
eri_a_eth,627.2,1979
eri_a_eth,648.2,1980
eri_a_eth,644.1,1981
eri_a_eth,636.6,1982
eri_a_eth,650.7,1983
eri_a_eth,623.3,1984
eri_a_eth,572.9,1985
eri_a_eth,596.2,1986
eri_a_eth,632.0,1987
eri_a_eth,621.7,1988
eri_a_eth,608.8,1989
eri_a_eth,578.1,1990
eri_a_eth,526.3,1991
eri_a_eth,480.0,1992
eri_a_eth,530.7,1993
eri_a_eth,524.7,1994
eri_a_eth,541.4,1995
eri_a_eth,582.2,1996
eri_a_eth,593.3,1997
eri_a_eth,569.8,1998
eri_a_eth,588.3,1999
eri_a_eth,605.0,2000
eri_a_eth,636.6,2001
eri_a_eth,631.7,2002
eri_a_eth,595.0,2003
est,8657.0,1973
est,9705.0,1980
est,9771.0,1981
est,10260.0,1982
est,10560.0,1983
est,10790.0,1984
est,10770.0,1985
est,10810.0,1986
est,11100.0,1987
est,11350.0,1988
est,11650.0,1989
est,10820.0,1990
est,9799.0,1991
est,8587.0,1992
est,8054.0,1993
est,8054.0,1994
est,8539.0,1995
est,9040.0,1996
est,10090.0,1997
est,10710.0,1998
est,10790.0,1999
est,11710.0,2000
est,12550.0,2001
est,13550.0,2002
est,14340.0,2003
est,15550.0,2004
est,17220.0,2005
est,19230.0,2006
est,20670.0,2007
eth,476.9,1950
eth,530.0,1951
eth,536.5,1952
eth,554.8,1953
eth,545.0,1954
eth,552.6,1955
eth,569.3,1956
eth,550.3,1957
eth,541.3,1958
eth,567.4,1959
eth,578.0,1960
eth,587.6,1961
eth,592.9,1962
eth,600.6,1963
eth,619.2,1964
eth,644.3,1965
eth,653.2,1966
eth,652.7,1967
eth,672.8,1968
eth,695.4,1969
eth,693.4,1970
eth,708.8,1971
eth,720.5,1972
eth,727.4,1973
eth,724.2,1974
eth,708.8,1975
eth,718.6,1976
eth,710.0,1977
eth,695.5,1978
eth,714.6,1979
eth,732.0,1980
eth,746.3,1981
eth,731.2,1982
eth,767.4,1983
eth,727.6,1984
eth,627.3,1985
eth,662.2,1986
eth,736.1,1987
eth,712.4,1988
eth,678.8,1989
eth,668.0,1990
eth,592.0,1991
eth,509.5,1992
eth,593.8,1993
eth,592.5,1994
eth,606.5,1995
eth,661.8,1996
eth,669.2,1997
eth,624.7,1998
eth,649.7,1999
eth,668.4,2000
eth,705.2,2001
eth,690.0,2002
eth,655.1,2003
eth,723.0,2004
eth,776.0,2005
eth,824.0,2006
eth,893.0,2007
fro,21690.0,2001
fro,21690.0,2002
fro,21690.0,2003
flk,17490.0,2002
flk,17490.0,2003
fji,2306.0,1950
fji,2612.0,1970
fji,2740.0,1971
fji,2880.0,1972
fji,3284.0,1973
fji,3261.0,1974
fji,3260.0,1975
fji,3287.0,1976
fji,3420.0,1977
fji,3421.0,1978
fji,3765.0,1979
fji,3626.0,1980
fji,3764.0,1981
fji,3448.0,1982
fji,3230.0,1983
fji,3427.0,1984
fji,3218.0,1985
fji,3436.0,1986
fji,3196.0,1987
fji,3223.0,1988
fji,3457.0,1989
fji,3667.0,1992
fji,3713.0,1993
fji,3850.0,1994
fji,3896.0,1995
fji,4035.0,1996
fji,3902.0,1997
fji,3910.0,1998
fji,4210.0,1999
fji,4097.0,2000
fji,4139.0,2001
fji,4232.0,2002
fji,4236.0,2003
fji,4433.0,2004
fji,4436.0,2005
fji,4567.0,2006
fji,4341.0,2007
fin,637.5,1700
fin,781.0,1820
fin,910.9,1850
fin,959.1,1860
fin,957.8,1861
fin,896.3,1862
fin,957.6,1863
fin,968.6,1864
fin,951.4,1865
fin,958.2,1866
fin,885.9,1867
fin,1003.0,1868
fin,1101.0,1869
fin,1140.0,1870
fin,1127.0,1871
fin,1145.0,1872
fin,1193.0,1873
fin,1204.0,1874
fin,1211.0,1875
fin,1259.0,1876
fin,1211.0,1877
fin,1173.0,1878
fin,1167.0,1879
fin,1155.0,1880
fin,1110.0,1881
fin,1203.0,1882
fin,1230.0,1883
fin,1219.0,1884
fin,1231.0,1885
fin,1276.0,1886
fin,1276.0,1887
fin,1302.0,1888
fin,1327.0,1889
fin,1381.0,1890
fin,1350.0,1891
fin,1280.0,1892
fin,1341.0,1893
fin,1399.0,1894
fin,1492.0,1895
fin,1570.0,1896
fin,1624.0,1897
fin,1668.0,1898
fin,1607.0,1899
fin,1668.0,1900
fin,1636.0,1901
fin,1591.0,1902
fin,1686.0,1903
fin,1731.0,1904
fin,1742.0,1905
fin,1794.0,1906
fin,1834.0,1907
fin,1829.0,1908
fin,1884.0,1909
fin,1906.0,1910
fin,1939.0,1911
fin,2022.0,1912
fin,2111.0,1913
fin,2001.0,1914
fin,1882.0,1915
fin,1893.0,1916
fin,1581.0,1917
fin,1370.0,1918
fin,1658.0,1919
fin,1846.0,1920
fin,1884.0,1921
fin,2058.0,1922
fin,2187.0,1923
fin,2224.0,1924
fin,2328.0,1925
fin,2392.0,1926
fin,2557.0,1927
fin,2707.0,1928
fin,2717.0,1929
fin,2666.0,1930
fin,2581.0,1931
fin,2550.0,1932
fin,2702.0,1933
fin,2988.0,1934
fin,3093.0,1935
fin,3279.0,1936
fin,3441.0,1937
fin,3589.0,1938
fin,3408.0,1939
fin,3220.0,1940
fin,3322.0,1941
fin,3327.0,1942
fin,3697.0,1943
fin,3685.0,1944
fin,3450.0,1945
fin,3683.0,1946
fin,3717.0,1947
fin,3957.0,1948
fin,4143.0,1949
fin,4253.0,1950
fin,4571.0,1951
fin,4674.0,1952
fin,4652.0,1953
fin,5002.0,1954
fin,5197.0,1955
fin,5295.0,1956
fin,5490.0,1957
fin,5474.0,1958
fin,5754.0,1959
fin,6230.0,1960
fin,6658.0,1961
fin,6819.0,1962
fin,6994.0,1963
fin,7307.0,1964
fin,7670.0,1965
fin,7824.0,1966
fin,7947.0,1967
fin,8093.0,1968
fin,8878.0,1969
fin,9577.0,1970
fin,9765.0,1971
fin,10450.0,1972
fin,11090.0,1973
fin,11360.0,1974
fin,11440.0,1975
fin,11360.0,1976
fin,11350.0,1977
fin,11560.0,1978
fin,12330.0,1979
fin,12950.0,1980
fin,13130.0,1981
fin,13480.0,1982
fin,13770.0,1983
fin,14110.0,1984
fin,14520.0,1985
fin,14820.0,1986
fin,15380.0,1987
fin,16090.0,1988
fin,16950.0,1989
fin,16870.0,1990
fin,15700.0,1991
fin,15020.0,1992
fin,14770.0,1993
fin,15280.0,1994
fin,15750.0,1995
fin,16300.0,1996
fin,17260.0,1997
fin,18070.0,1998
fin,18640.0,1999
fin,19530.0,2000
fin,19690.0,2001
fin,20070.0,2002
fin,20510.0,2003
fin,21210.0,2004
fin,21760.0,2005
fin,22860.0,2006
fin,23790.0,2007
fra,910.0,1700
fra,1135.0,1820
fra,1225.0,1821
fra,1176.0,1822
fra,1213.0,1823
fra,1246.0,1824
fra,1191.0,1825
fra,1223.0,1826
fra,1197.0,1827
fra,1190.0,1828
fra,1221.0,1829
fra,1191.0,1830
fra,1208.0,1831
fra,1312.0,1832
fra,1288.0,1833
fra,1290.0,1834
fra,1333.0,1835
fra,1311.0,1836
fra,1329.0,1837
fra,1387.0,1838
fra,1336.0,1839
fra,1428.0,1840
fra,1456.0,1841
fra,1418.0,1842
fra,1487.0,1843
fra,1533.0,1844
fra,1480.0,1845
fra,1478.0,1846
fra,1635.0,1847
fra,1529.0,1848
fra,1572.0,1849
fra,1597.0,1850
fra,1568.0,1851
fra,1664.0,1852
fra,1578.0,1853
fra,1648.0,1854
fra,1617.0,1855
fra,1686.0,1856
fra,1779.0,1857
fra,1900.0,1858
fra,1774.0,1859
fra,1892.0,1860
fra,1769.0,1861
fra,1914.0,1862
fra,1973.0,1863
fra,1988.0,1864
fra,1924.0,1865
fra,1934.0,1866
fra,1813.0,1867
fra,1982.0,1868
fra,2006.0,1869
fra,1876.0,1870
fra,1899.0,1871
fra,2078.0,1872
fra,1922.0,1873
fra,2157.0,1874
fra,2219.0,1875
fra,2028.0,1876
fra,2127.0,1877
fra,2091.0,1878
fra,1953.0,1879
fra,2120.0,1880
fra,2194.0,1881
fra,2288.0,1882
fra,2288.0,1883
fra,2253.0,1884
fra,2207.0,1885
fra,2237.0,1886
fra,2249.0,1887
fra,2269.0,1888
fra,2322.0,1889
fra,2376.0,1890
fra,2432.0,1891
fra,2493.0,1892
fra,2535.0,1893
fra,2626.0,1894
fra,2569.0,1895
fra,2685.0,1896
fra,2639.0,1897
fra,2760.0,1898
fra,2911.0,1899
fra,2876.0,1900
fra,2826.0,1901
fra,2775.0,1902
fra,2831.0,1903
fra,2847.0,1904
fra,2894.0,1905
fra,2943.0,1906
fra,3070.0,1907
fra,3045.0,1908
fra,3167.0,1909
fra,2965.0,1910
fra,3250.0,1911
fra,3514.0,1912
fra,3485.0,1913
fra,3236.0,1914
fra,3248.0,1915
fra,3463.0,1916
fra,2979.0,1917
fra,2396.0,1918
fra,2811.0,1919
fra,3227.0,1920
fra,3075.0,1921
fra,3610.0,1922
fra,3754.0,1923
fra,4179.0,1924
fra,4166.0,1925
fra,4249.0,1926
fra,4154.0,1927
fra,4431.0,1928
fra,4710.0,1929
fra,4532.0,1930
fra,4235.0,1931
fra,3959.0,1932
fra,4239.0,1933
fra,4192.0,1934
fra,4086.0,1935
fra,4244.0,1936
fra,4487.0,1937
fra,4466.0,1938
fra,4793.0,1939
fra,4042.0,1940
fra,3309.0,1941
fra,2981.0,1942
fra,2860.0,1943
fra,2422.0,1944
fra,2573.0,1945
fra,3855.0,1946
fra,4138.0,1947
fra,4393.0,1948
fra,4946.0,1949
fra,5271.0,1950
fra,5553.0,1951
fra,5659.0,1952
fra,5783.0,1953
fra,6020.0,1954
fra,6312.0,1955
fra,6568.0,1956
fra,6890.0,1957
fra,6988.0,1958
fra,7116.0,1959
fra,7546.0,1960
fra,7875.0,1961
fra,8232.0,1962
fra,8536.0,1963
fra,9005.0,1964
fra,9361.0,1965
fra,9750.0,1966
fra,10120.0,1967
fra,10490.0,1968
fra,11130.0,1969
fra,11660.0,1970
fra,12110.0,1971
fra,12540.0,1972
fra,13110.0,1973
fra,13410.0,1974
fra,13250.0,1975
fra,13770.0,1976
fra,14230.0,1977
fra,14570.0,1978
fra,14970.0,1979
fra,15110.0,1980
fra,15180.0,1981
fra,15480.0,1982
fra,15600.0,1983
fra,15750.0,1984
fra,15900.0,1985
fra,16220.0,1986
fra,16550.0,1987
fra,17200.0,1988
fra,17730.0,1989
fra,18090.0,1990
fra,18210.0,1991
fra,18460.0,1992
fra,18190.0,1993
fra,18490.0,1994
fra,18840.0,1995
fra,18970.0,1996
fra,19350.0,1997
fra,19960.0,1998
fra,20540.0,1999
fra,21280.0,2000
fra,21610.0,2001
fra,21780.0,2002
fra,21860.0,2003
fra,22270.0,2004
fra,22520.0,2005
fra,22820.0,2006
fra,23130.0,2007
guf,5308.0,1950
guf,4491.0,1973
guf,4448.0,1990
pyf,12240.0,2002
pyf,12240.0,2003
pyf,12260.0,2004
pyf,12430.0,2005
pyf,12590.0,2006
pyf,12790.0,2007
gab,3108.0,1950
gab,3204.0,1951
gab,3302.0,1952
gab,3401.0,1953
gab,3504.0,1954
gab,3611.0,1955
gab,3718.0,1956
gab,3827.0,1957
gab,3939.0,1958
gab,4052.0,1959
gab,4184.0,1960
gab,4639.0,1961
gab,4725.0,1962
gab,4832.0,1963
gab,4851.0,1964
gab,4860.0,1965
gab,5003.0,1966
gab,5130.0,1967
gab,5176.0,1968
gab,5518.0,1969
gab,5869.0,1970
gab,6332.0,1971
gab,6892.0,1972
gab,7289.0,1973
gab,9545.0,1974
gab,9406.0,1975
gab,12340.0,1976
gab,9530.0,1977
gab,6723.0,1978
gab,6662.0,1979
gab,6780.0,1980
gab,6544.0,1981
gab,6214.0,1982
gab,6108.0,1983
gab,6145.0,1984
gab,5821.0,1985
gab,5359.0,1986
gab,4549.0,1987
gab,4545.0,1988
gab,4640.0,1989
gab,4800.0,1990
gab,4974.0,1991
gab,4684.0,1992
gab,4669.0,1993
gab,4714.0,1994
gab,4818.0,1995
gab,4861.0,1996
gab,5005.0,1997
gab,5046.0,1998
gab,4055.0,1999
gab,3847.0,2000
gab,3823.0,2001
gab,3731.0,2002
gab,3736.0,2003
gab,3724.0,2004
gab,3775.0,2005
gab,3761.0,2006
gab,3913.0,2007
gmb,607.4,1950
gmb,627.4,1951
gmb,631.9,1952
gmb,640.5,1953
gmb,660.1,1954
gmb,663.8,1955
gmb,671.2,1956
gmb,678.4,1957
gmb,678.2,1958
gmb,697.2,1959
gmb,721.7,1960
gmb,815.3,1961
gmb,780.9,1962
gmb,761.7,1963
gmb,787.4,1964
gmb,845.8,1965
gmb,955.1,1966
gmb,956.8,1967
gmb,939.3,1968
gmb,1007.0,1969
gmb,878.9,1970
gmb,948.6,1971
gmb,984.6,1972
gmb,996.9,1973
gmb,1157.0,1974
gmb,1050.0,1975
gmb,1134.0,1976
gmb,1152.0,1977
gmb,1058.0,1978
gmb,1191.0,1979
gmb,1039.0,1980
gmb,997.3,1981
gmb,1088.0,1982
gmb,926.3,1983
gmb,871.1,1984
gmb,770.4,1985
gmb,783.4,1986
gmb,796.5,1987
gmb,848.8,1988
gmb,874.8,1989
gmb,877.5,1990
gmb,863.0,1991
gmb,866.8,1992
gmb,884.7,1993
gmb,883.8,1994
gmb,821.9,1995
gmb,841.1,1996
gmb,851.3,1997
gmb,851.2,1998
gmb,875.7,1999
gmb,894.8,2000
gmb,916.7,2001
gmb,860.2,2002
gmb,890.1,2003
gmb,907.7,2004
gmb,925.8,2005
gmb,940.7,2006
gmb,959.9,2007
geo,5932.0,1973
geo,6438.0,1975
geo,6784.0,1976
geo,7206.0,1977
geo,7693.0,1978
geo,8207.0,1979
geo,8521.0,1980
geo,8903.0,1981
geo,9011.0,1982
geo,9322.0,1983
geo,9743.0,1984
geo,10130.0,1985
geo,9209.0,1986
geo,9230.0,1987
geo,9657.0,1988
geo,8923.0,1989
geo,7616.0,1990
geo,6016.0,1991
geo,3355.0,1992
geo,2420.0,1993
geo,2222.0,1994
geo,2329.0,1995
geo,2631.0,1996
geo,2938.0,1997
geo,3051.0,1998
geo,3161.0,1999
geo,3244.0,2000
geo,3422.0,2001
geo,3623.0,2002
geo,4040.0,2003
geo,4321.0,2004
geo,4782.0,2005
geo,5279.0,2006
geo,5986.0,2007
deu,910.0,1700
deu,1077.0,1820
deu,1328.0,1830
deu,1428.0,1850
deu,1408.0,1851
deu,1426.0,1852
deu,1413.0,1853
deu,1443.0,1854
deu,1420.0,1855
deu,1531.0,1856
deu,1594.0,1857
deu,1574.0,1858
deu,1565.0,1859
deu,1639.0,1860
deu,1583.0,1861
deu,1645.0,1862
deu,1749.0,1863
deu,1780.0,1864
deu,1770.0,1865
deu,1771.0,1866
deu,1766.0,1867
deu,1861.0,1868
deu,1860.0,1869
deu,1839.0,1870
deu,1817.0,1871
deu,1931.0,1872
deu,1999.0,1873
deu,2124.0,1874
deu,2112.0,1875
deu,2071.0,1876
deu,2033.0,1877
deu,2103.0,1878
deu,2029.0,1879
deu,1991.0,1880
deu,2025.0,1881
deu,2044.0,1882
deu,2143.0,1883
deu,2178.0,1884
deu,2216.0,1885
deu,2211.0,1886
deu,2275.0,1887
deu,2341.0,1888
deu,2379.0,1889
deu,2428.0,1890
deu,2397.0,1891
deu,2469.0,1892
deu,2565.0,1893
deu,2598.0,1894
deu,2686.0,1895
deu,2740.0,1896
deu,2775.0,1897
deu,2848.0,1898
deu,2905.0,1899
deu,2985.0,1900
deu,2871.0,1901
deu,2893.0,1902
deu,3008.0,1903
deu,3083.0,1904
deu,3104.0,1905
deu,3152.0,1906
deu,3245.0,1907
deu,3254.0,1908
deu,3275.0,1909
deu,3348.0,1910
deu,3408.0,1911
deu,3524.0,1912
deu,3648.0,1913
deu,3059.0,1914
deu,2899.0,1915
deu,2935.0,1916
deu,2952.0,1917
deu,2983.0,1918
deu,2586.0,1919
deu,2796.0,1920
deu,3078.0,1921
deu,3331.0,1922
deu,2750.0,1923
deu,3199.0,1924
deu,3532.0,1925
deu,3605.0,1926
deu,3941.0,1927
deu,4090.0,1928
deu,4051.0,1929
deu,3973.0,1930
deu,3652.0,1931
deu,3362.0,1932
deu,3556.0,1933
deu,3858.0,1934
deu,4120.0,1935
deu,4451.0,1936
deu,4685.0,1937
deu,4994.0,1938
deu,5406.0,1939
deu,5403.0,1940
deu,5711.0,1941
deu,5740.0,1942
