"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"geo",1800,1072178,543,29.74723,396.8
"gha",1800,2016034,696,58.44026,471.38
"gib",1800,9873,,40,
"gin",1800,983959,450,32.73783,450.6
"glp",1800,80726,,40,
"gmb",1800,103274,813,40,460.21
"gnb",1800,218167,777,49.84899,417.44
"gnq",1800,80377,356,40,446.51
"grc",1800,2151155,1371,49.93078,360.97
"grd",1800,29409,959,40,472.32
"grl",1800,9584,393,40,
"gtm",1800,458965,857,35.30002,503.36
"guf",1800,9899,,40,
"gum",1800,6053,,40,
"guy",1800,166034,1214,38.23119,429.16
"hkg",1800,20000,1007,48.7,
"hnd",1800,126118,675,40,393.46
"hos",1800,905,,40,
"hrv",1800,1227886,,27.71461,366.84
"hti",1800,723000,633,40,486.4
"hun",1800,3499771,1249,47.41291,368.01
"idn",1800,16108545,994,51.69444,443.79
"ind",1800,168574895,1052,32.8,509.39
"irl",1800,4064749,1447,44.58137,348.22
"irn",1800,6269721,977,57.71468,506.38
"irq",1800,1076920,970,57.71468,427.86
"isl",1800,61428,926,40,412.34
"isr",1800,209954,879,44.86531,448
"ita",1800,18822234,2225,53.863275,457.41
"jam",1800,401000,1170,39.10361,389.77
"jey",1800,,,40,
"jor",1800,217000,976,40,421.34
"jpn",1800,30294378,1050,53.15753,363.32
"kaz",1800,2041282,1140,43.31751,497.41
"ken",1800,2574000,854,46.31273,507.88
"kgz",1800,530343,508,45.95004,382.72
"khm",1800,2090000,903,40,379.99
"kir",1800,17876,551,40,453.12
"kna",1800,,1164,40,
"kor",1800,9395000,576,32.12819,503.36
"kos",1800,,,40,
"kwt",1800,81280,1097,40,500.35
"lao",1800,470000,864,38.40764,418.74
"lbn",1800,332000,1081,57.71468,447.88
"lbr",1800,313543,797,40,429.16
"lby",1800,531472,1050,40,404.69
"lca",1800,,874,40,459.52
"lie",1800,5802,,40,
"lso",1800,276361,393,40,407.24
"ltu",1800,778655,1270,48.87745,458.81
"lux",1800,127030,1453,40,357.45
"lva",1800,590588,751,48.87745,404.69
"mac",1800,17311,992,40,
"mar",1800,2503218,715,57.71468,403.44
"mco",1800,7789,1948,40,
"mda",1800,712558,621,47.82681,396.8
"mdg",1800,1543133,573,41.00953,437.13
"mdv",1800,42378,842,40,458.24
"mex",1800,6181708,1379,40.1136444854,487.15
"mhl",1800,5828,539,40,
"mkd",1800,391865,690,32.52048,396.8
"mli",1800,1403398,603,47.15742,494.48
"mlt",1800,134072,781,40,459.52
"mmr",1800,3506000,840,30.4921,433.13
"mne",1800,126582,1057,40,375.2
"mng",1800,619000,592,40,420.04
"mnp",1800,3360,,40,
"moz",1800,1982324,390,45.18978,439.79
"mrt",1800,382696,527,40,417.44
"msr",1800,5230,,40,
"mtq",1800,84039,,40,
"mus",1800,62865,940,40,427.86
"mwi",1800,737000,350,45.71369,439.79
"mys",1800,287000,997,25.26073,435.79
"myt",1800,8219,,40,
"nam",1800,229000,540,52.60693,412.34
"ncl",1800,29432,,40,
"ner",1800,1244861,446,43.34556,433.13
"nfk",1800,,,40,
"nga",1800,12100855,851,54.85265,438.46
"ngokar",1800,,,40,
"nic",1800,219387,973,40,509.39
"niu",1800,4538,,40,
"nld",1800,2254522,4235,56.33,323.5
"nor",1800,868570,1278,43.73409,335.73
"npl",1800,3881000,654,40.99217,407.24
"nru",1800,1834,554,40,
"nzl",1800,100000,658,38.15322644,390.99
"omn",1800,318000,915,40,413.61
"pak",1800,13123633,1021,28.68893,501.85
"pan",1800,78842,847,40,405.96
"pcn",1800,,,40,
"per",1800,1314151,1204,57.39507,371.61
"phl",1800,1894389,962,32.54966,431.79
"plw",1800,3875,839,40,
"png",1800,754894,546,25.7537,423.95
"pol",1800,9508747,1213,34.5105190678,369.21
"pri",1800,155000,1375,35.18422,
"prk",1800,4345000,579,40,500.35
"prt",1800,3033454,1685,55.06711,372.81
"pry",1800,143000,835,40,374
"pyf",1800,62530,,40,
"qat",1800,14092,1097,40,433.13
"reu",1800,92744,,40,
"rou",1800,5464085,815,47.82681,371.61
"rus",1800,31088398,1430,57.85028,418.74
"rwa",1800,928368,431,59.01018,420.04
"sau",1800,,846,40,416.16
"shn",1800,,,40,
"slv",1800,248000,974,40,461.6
"smr",1800,,1401,40,
"spm",1800,,,40,
"stp",1800,,850,40,449.28
"tcd",1800,1432000,418,40,431.79
"vct",1800,,838,40,463.36
"vgb",1800,6700,,40,
"wsm",1800,,1400,40,471.04
"abkh",1801,,,40,
"abw",1801,19286,833,40,
"afg",1801,3280000,603,30.5122804245,468.58
"ago",1801,1567028,620,48.93343,485.68
"aia",1801,2025,,40,
"akr_a_dhe",1801,,,40,
"alb",1801,411734,667,41.2354,375.2
"and",1801,2654,1199,40,
"ant",1801,,,40,
"arg",1801,534000,1508,47.1009928111,402.19
"arm",1801,413326,514,29.12185,370.714806363
"asm",1801,8169,,40,
"atg",1801,37000,757,40,469.770365376
"aus",1801,350143,816,41.30739,390.99
"aut",1801,3213566,1855,53.35227,373.005876025
"aze",1801,879960,775,40,383.214775187
"bdi",1801,899097,418,43.69366,423.95
"bel",1801,3152306,2413,62.43673,322.4
"ben",1801,636559,597,47.95059,430.46
"bfa",1801,1665421,480,37.4998,454.69
"bgd",1801,19265271,876,41.82703,507.88
"bgr",1801,2001629,1089,47.82681,370.41
"bhr",1801,64474,1240,40,439.79
"bhs",1801,27350,1445,40,466.972299106
"bih",1801,851806,669,40,378.8
"blr",1801,2355081,608,57.85,365.67
"blz",1801,25526,579,40,463.870012621
"bmu",1801,9706,1227,40,
"bol",1801,1100000,854,40,404.69
"bra",1801,3678743,1109,47.1009928111,417.44
"brb",1801,81729,914,40,471.415601767
"brn",1801,2128,1512,40,454.69
"btn",1801,89989,629,40,462.973999094
"bwa",1801,121000,397,35.60809,397.2
"caf",1801,479444,424,45.24579,443.79
"can",1801,653134,1322,45.13605,333.47
"cck",1801,,,40,
"chanisl",1801,43908,,40,
"cheslo",1801,,,40,
"chl",1801,771447,1026,47.1009928111,417.44
"chn",1801,324408862,985,44.854295,417.44
"civ",1801,1088530,816,38.09856,427.86
"cmr",1801,1860054,626,56.15046,460.21
"cod",1801,5163819,487,42.12181,422.65
"cog",1801,314465,576,51.06881,408.51
"cok",1801,16156,,40,
"col",1801,1206000,963,58.94312,417.44
"com",1801,56346,697,36.30614,416.16
"cpv",1801,55716,529,40,394.71
"cri",1801,53000,775,40,441.12
"cub",1801,355456,874,40,413.61
"cxr",1801,,,40,
"cym",1801,2439,1039,40,
"cyp",1801,184412,854,40,339.12
"cyp_nor",1801,,,40,
"cze",1801,5516349,1916,34.91032,379.99
"deu",1801,22983824,1651,51.03153,340.25
"deu_east",1801,,,40,
"dji",1801,22848,754,40,445.15
"dma",1801,19950,663,40,
"dnk",1801,1066957,2017,54.1420492489,378.8
"dom",1801,89000,667,40,445.15
"dza",1801,2512195,716,57.71468,460.21
"ecu",1801,500000,529,40,405.96
"egy",1801,4241025,791,57.71468,404.69
"eri",1801,205010,532,40,441.12
"eri_a_eth",1801,,,40,
"est",1801,334136,939,48.87745,362.15
"eth",1801,2948990,523,47.51967,447.88
"fin",1801,986439,1246,50.58427,420.04
"fji",1801,130746,785,40,498.88
"flk",1801,100,,40,
"fra",1801,29447067,1806,59,407.24
"fro",1801,13537,,40,
"fsm",1801,16416,518,40,447.594355671
"gab",1801,158227,390,45.85316,435.79
"gbg",1801,,,40,
"gbm",1801,23533,,40,
"geo",1801,1072178,543,29.74723,395.97030392
"gha",1801,2016034,696,58.44026,471.38
"gib",1801,9873,,40,
"gin",1801,983959,450,32.73783,450.6
"glp",1801,80726,,40,
"gmb",1801,103274,813,40,460.21
"gnb",1801,218167,777,49.84899,417.44
"gnq",1801,80377,356,40,446.51
"grc",1801,2158925,1374,49.93078,360.97
"grd",1801,29409,959,40,468.860594573
"grl",1801,9584,393,40,
"gtm",1801,464961,857,35.30002,503.36
"guf",1801,9899,,40,
"gum",1801,6266,,40,
"guy",1801,166034,1214,38.23119,429.16
"hkg",1801,20000,1007,48.7,
"hnd",1801,130000,675,40,393.46
"hos",1801,905,,40,
"hrv",1801,1227886,,27.71461,366.84
"hti",1801,723000,633,40,486.389388549
"hun",1801,3529548,1249,47.41291,368.01
"idn",1801,16150710,994,51.69444,443.79
"ind",1801,168907299,1052,32.8,509.39
"irl",1801,4109205,1447,44.58137,348.22
"irn",1801,6283925,977,57.71468,506.38
"irq",1801,1077718,970,57.71468,427.86
"isl",1801,61428,926,40,412.34
"isr",1801,209954,880,44.86531,447.990289589
"ita",1801,18887712,2197,53.863275,457.41
"jam",1801,401000,1171,39.10361,389.77
"jey",1801,,,40,
"jor",1801,217000,976,40,421.34
"jpn",1801,30329275,1051,53.15753,363.32
"kaz",1801,2041282,1141,43.31751,497.41
"ken",1801,2574000,856,46.31273,507.88
"kgz",1801,530343,508,45.95004,382.647117227
"khm",1801,2090000,904,40,379.99
"kir",1801,17876,551,40,451.464967879
"kna",1801,,1165,40,
"kor",1801,9395000,575,32.12819,503.36
"kos",1801,,,40,
"kwt",1801,81280,1101,40,500.35
"lao",1801,470000,865,38.40764,418.74
"lbn",1801,332000,1082,57.71468,447.88
"lbr",1801,313543,797,40,429.16
"lby",1801,531797,1050,40,404.69
"lca",1801,,875,40,456.679364523
"lie",1801,5802,,40,
"lso",1801,276361,393,40,407.24
"ltu",1801,778655,1271,48.87745,458.81
"lux",1801,127030,1453,40,357.45
"lva",1801,590588,752,48.87745,404.69
"mac",1801,17663,992,40,
"mar",1801,2512195,715,57.71468,403.44
"mco",1801,7789,1950,40,
"mda",1801,712558,621,47.82681,396.0634486
"mdg",1801,1549842,573,41.00953,437.13
"mdv",1801,42378,843,40,457.538095775
"mex",1801,6201367,1379,40.1136444854,487.15
"mhl",1801,5828,539,40,
"mkd",1801,391865,690,32.52048,396.648055626
"mli",1801,1403398,603,47.15742,494.48
"mlt",1801,134072,782,40,453.339389228
"mmr",1801,3506000,840,30.4921,433.13
"mne",1801,126582,1058,40,375.2
"mng",1801,619000,592,40,420.04
"mnp",1801,3360,,40,
"moz",1801,1987859,391,45.18978,439.79
"mrt",1801,382696,528,40,417.44
"msr",1801,5230,,40,
"mtq",1801,84039,,40,
"mus",1801,64209,940,40,427.86
"mwi",1801,737000,350,45.71369,439.79
"mys",1801,287000,997,25.26073,435.79
"myt",1801,8219,,40,
"nam",1801,229000,540,52.60693,412.34
"ncl",1801,29432,,40,
"ner",1801,1244861,446,43.34556,433.13
"nfk",1801,,,40,
"nga",1801,12100855,853,54.85265,438.46
"ngokar",1801,,,40,
"nic",1801,219387,973,40,509.39
"niu",1801,4537,,40,
"nld",1801,2258382,4161,56.33,323.5
"nor",1801,873380,1280,43.73409,335.73
"npl",1801,3881000,654,40.99217,407.24
"nru",1801,1834,554,40,
"nzl",1801,100000,659,38.15322644,390.99
"omn",1801,318000,916,40,413.61
"pak",1801,13149511,1021,28.68893,501.85
"pan",1801,78842,847,40,405.96
"pcn",1801,,,40,
"per",1801,1314293,1204,57.39507,371.61
"phl",1801,1894389,962,32.54966,431.79
"plw",1801,3875,839,40,
"png",1801,754894,546,25.7537,423.95
"pol",1801,9552631,1217,34.5105190678,369.21
"pri",1801,158709,1375,35.18422,
"prk",1801,4345000,578,40,500.35
"prt",1801,3046116,1685,55.06711,372.81
"pry",1801,143000,835,40,374
"pyf",1801,62609,,40,
"qat",1801,14092,1101,40,433.13
"reu",1801,92744,,40,
"rou",1801,5506976,816,47.82681,371.61
"rus",1801,31088398,1432,57.85028,418.74
"rwa",1801,928368,432,59.01018,420.04
"sau",1801,,846,40,416.16
"shn",1801,,,40,
"slv",1801,248000,975,40,461.6
"smr",1801,,1404,40,
"spm",1801,,,40,
"stp",1801,,852,40,447.348820745
"tcd",1801,1432000,418,40,431.79
"vct",1801,,838,40,460.729488932
"vgb",1801,6700,,40,
"wsm",1801,,1400,40,468.937271546
"abkh",1802,,,40,
"abw",1802,19286,833,40,
"afg",1802,3280000,603,30.5122804245,468.58
"ago",1802,1567028,623,48.93343,485.68
"aia",1802,2025,,40,
"akr_a_dhe",1802,,,40,
"alb",1802,413026,668,41.2354,375.2
"and",1802,2654,1201,40,
"ant",1802,,,40,
"arg",1802,534000,1508,47.1009928111,402.19
"arm",1802,413326,514,29.12185,370.230246919
"asm",1802,8167,,40,
"atg",1802,37000,757,40,465.971698027
"aus",1802,349274,818,41.30739,390.99
"aut",1802,3221565,1863,53.35227,359.220756866
"aze",1802,879960,775,40,382.431156045
"bdi",1802,899097,419,43.69366,423.95
"bel",1802,3166538,2413,62.43673,322.4
"ben",1802,636559,597,47.95059,430.46
"bfa",1802,1665421,480,37.4998,454.69
"bgd",1802,19303260,876,41.82703,507.88
"bgr",1802,2010981,1089,47.82681,369.21
"bhr",1802,64474,1246,40,439.79
"bhs",1802,27350,1445,40,462.939725145
"bih",1802,851806,669,40,378.8
"blr",1802,2355081,608,57.85,365.67
"blz",1802,25526,579,40,460.563759865
"bmu",1802,9720,1228,40,
"bol",1802,1100000,854,40,404.69
"bra",1802,3718270,1109,47.1009928111,417.44
"brb",1802,81729,914,40,473.077038466
"brn",1802,2128,1512,40,454.69
"btn",1802,89989,630,40,462.588319745
"bwa",1802,121000,397,35.60809,397.2
"caf",1802,479444,424,45.24579,443.79
"can",1802,660832,1330,45.13605,333.47
"cck",1802,,,40,
"chanisl",1802,43908,,40,
"cheslo",1802,,,40,
"chl",1802,771447,1027,47.1009928111,417.44
"chn",1802,327165946,985,44.854295,417.44
"civ",1802,1088530,819,38.09856,427.86
"cmr",1802,1860054,626,56.15046,460.21
"cod",1802,5163819,489,42.12181,422.65
"cog",1802,314465,578,51.06881,408.51
"cok",1802,16175,,40,
"col",1802,1206000,963,58.94312,417.44
"com",1802,56346,697,36.30614,416.16
"cpv",1802,55716,529,40,394.71
"cri",1802,53484,775,40,441.12
"cub",1802,366184,884,40,411.06
"cxr",1802,,,40,
"cym",1802,2439,1039,40,
"cyp",1802,184432,854,40,339.12
"cyp_nor",1802,,,40,
"cze",1802,5516349,1916,34.91032,379.99
"deu",1802,23081140,1663,51.03153,340.25
"deu_east",1802,,,40,
"dji",1802,22848,757,40,445.15
"dma",1802,19950,663,40,
"dnk",1802,1071419,2020,54.1420492489,377.6
"dom",1802,89000,667,40,445.15
"dza",1802,2521203,717,57.71468,460.21
"ecu",1802,500000,529,40,405.96
"egy",1802,4238537,791,57.71468,404.69
"eri",1802,205010,532,40,441.12
"eri_a_eth",1802,,,40,
"est",1802,334136,940,48.87745,362.15
"eth",1802,2948990,523,47.51967,447.88
"fin",1802,995294,1248,50.58427,420.04
"fji",1802,130959,785,40,498.88
"flk",1802,100,,40,
"fra",1802,29539311,1810,59,400.95
"fro",1802,13537,,40,
"fsm",1802,16416,518,40,444.648231597
"gab",1802,158227,390,45.85316,435.79
"gbg",1802,,,40,
"gbm",1802,23533,,40,
"geo",1802,1072178,543,29.74723,395.142342707
"gha",1802,2016034,697,58.44026,471.38
"gib",1802,9873,,40,
"gin",1802,983959,450,32.73783,450.6
"glp",1802,80726,,40,
"gmb",1802,103274,814,40,460.21
"gnb",1802,218167,777,49.84899,417.44
"gnq",1802,80377,357,40,446.51
"grc",1802,2166723,1376,49.93078,360.97
"grd",1802,29409,959,40,465.426526811
"grl",1802,9584,393,40,
"gtm",1802,471035,857,35.30002,503.36
"guf",1802,9899,,40,
"gum",1802,6486,,40,
"guy",1802,166034,1214,38.23119,429.16
"hkg",1802,20000,1007,48.7,
"hnd",1802,130258,675,40,393.46
"hos",1802,905,,40,
"hrv",1802,1227886,,27.71461,366.84
"hti",1802,723000,634,40,486.378777329
"hun",1802,3559579,1250,47.41291,368.01
"idn",1802,16192985,995,51.69444,443.79
"ind",1802,169240359,1052,32.8,509.39
"irl",1802,4154147,1447,44.58137,348.22
"irn",1802,6298161,977,57.71468,506.38
"irq",1802,1078517,970,57.71468,427.86
"isl",1802,61428,927,40,412.34
"isr",1802,209954,880,44.86531,447.980579388
"ita",1802,18953419,2268,53.863275,457.41
"jam",1802,401000,1171,39.10361,389.77
"jey",1802,,,40,
"jor",1802,217000,977,40,421.34
"jpn",1802,30364211,1053,53.15753,363.32
"kaz",1802,2041282,1142,43.31751,497.41
"ken",1802,2574000,859,46.31273,507.88
"kgz",1802,530343,508,45.95004,382.574248334
"khm",1802,2090000,904,40,379.99
"kir",1802,17876,552,40,449.815980805
"kna",1802,,1165,40,
"kor",1802,9395000,575,32.12819,503.36
"kos",1802,,,40,
"kwt",1802,81280,1105,40,500.35
"lao",1802,470000,865,38.40764,418.74
"lbn",1802,332000,1083,57.71468,447.88
"lbr",1802,313543,797,40,429.16
"lby",1802,532121,1050,40,404.69
"lca",1802,,875,40,453.85628913
"lie",1802,5802,,40,
"lso",1802,276361,394,40,407.24
"ltu",1802,778655,1273,48.87745,458.81
"lux",1802,127030,1453,40,357.45
"lva",1802,590588,753,48.87745,404.69
"mac",1802,18022,993,40,
"mar",1802,2521203,715,57.71468,403.44
"mco",1802,7789,1953,40,
"mda",1802,712558,621,47.82681,395.328264408
"mdg",1802,1556580,573,41.00953,437.13
"mdv",1802,42378,843,40,456.837266684
"mex",1802,6221089,1379,40.1136444854,487.15
"mhl",1802,5828,540,40,
"mkd",1802,391865,690,32.52048,396.496169435
"mli",1802,1403398,603,47.15742,494.48
"mlt",1802,134072,782,40,447.241908569
"mmr",1802,3506000,840,30.4921,433.13
"mne",1802,126582,1058,40,375.2
"mng",1802,619000,592,40,420.04
"mnp",1802,3360,,40,
"moz",1802,1993408,391,45.18978,439.79
"mrt",1802,382696,528,40,417.44
"msr",1802,5230,,40,
"mtq",1802,84039,,40,
"mus",1802,65581,940,40,427.86
"mwi",1802,737000,350,45.71369,439.79
"mys",1802,287000,998,25.26073,435.79
"myt",1802,8219,,40,
"nam",1802,229000,540,52.60693,412.34
"ncl",1802,29432,,40,
"ner",1802,1244861,446,43.34556,433.13
"nfk",1802,,,40,
"nga",1802,12100855,854,54.85265,438.46
"ngokar",1802,,,40,
"nic",1802,219387,973,40,509.39
"niu",1802,4536,,40,
"nld",1802,2262250,4391,56.33,323.5
"nor",1802,878216,1282,43.73409,335.73
"npl",1802,3881000,654,40.99217,407.24
"nru",1802,1834,554,40,
"nzl",1802,100000,659,38.15322644,390.99
"omn",1802,318000,916,40,413.61
"pak",1802,13175440,1021,28.68893,501.85
"pan",1802,78842,847,40,405.96
"pcn",1802,,,40,
"per",1802,1314436,1204,57.39507,371.61
"phl",1802,1894389,962,32.54966,431.79
"plw",1802,3875,839,40,
"png",1802,754894,546,25.7537,423.95
"pol",1802,9596718,1222,34.5105190678,369.21
"pri",1802,162507,1376,35.18422,
"prk",1802,4345000,578,40,500.35
"prt",1802,3058832,1685,55.06711,372.81
"pry",1802,143000,835,40,374
"pyf",1802,62687,,40,
"qat",1802,14092,1105,40,433.13
"reu",1802,92744,,40,
"rou",1802,5550205,816,47.82681,371.61
"rus",1802,31088398,1433,57.85028,418.74
"rwa",1802,928368,432,59.01018,420.04
"sau",1802,,847,40,416.16
"shn",1802,,,40,
"slv",1802,248000,975,40,461.6
"smr",1802,,1406,40,
"spm",1802,,,40,
"stp",1802,,853,40,445.425942445
"tcd",1802,1432000,418,40,431.79
"vct",1802,,838,40,458.113911368
"vgb",1802,6700,,40,
"wsm",1802,,1401,40,466.843929699
"abkh",1803,,,40,
"abw",1803,19286,833,40,
"afg",1803,3280000,603,30.5122804245,468.58
"ago",1803,1567028,626,48.93343,485.68
"aia",1803,2025,,40,
"akr_a_dhe",1803,,,40,
"alb",1803,414323,668,41.2354,375.2
"and",1803,2654,1204,40,
"ant",1803,,,40,
"arg",1803,534000,1508,47.1009928111,402.19
"arm",1803,413326,514,29.12185,369.746320841
"asm",1803,8166,,40,
"atg",1803,37000,757,40,462.203747544
"aus",1803,348408,820,41.30739,390.99
"aut",1803,3229584,1870,53.35227,345.945092175
"aze",1803,879960,775,40,381.649139292
"bdi",1803,899097,419,43.69366,423.95
"bel",1803,3180835,2413,62.43673,322.4
"ben",1803,636559,597,47.95059,430.46
"bfa",1803,1665421,480,37.4998,454.69
"bgd",1803,19341323,876,41.82703,507.88
"bgr",1803,2020378,1089,47.82681,369.21
"bhr",1803,64474,1251,40,439.79
"bhs",1803,27350,1446,40,458.941974776
"bih",1803,851806,669,40,378.8
"blr",1803,2355081,609,57.85,365.67
"blz",1803,25526,579,40,457.281072562
"bmu",1803,9733,1228,40,
"bol",1803,1100000,854,40,404.69
"bra",1803,3758222,1109,47.1009928111,417.44
"brb",1803,81729,914,40,474.74433066
"brn",1803,2128,1513,40,454.69
"btn",1803,89989,630,40,462.202961686
"bwa",1803,121000,397,35.60809,397.2
"caf",1803,479444,424,45.24579,443.79
"can",1803,668621,1339,45.13605,333.47
"cck",1803,,,40,
"chanisl",1803,43908,,40,
"cheslo",1803,,,40,
"chl",1803,771447,1027,47.1009928111,417.44
"chn",1803,329946461,985,44.854295,417.44
"civ",1803,1088530,822,38.09856,427.86
"cmr",1803,1860054,626,56.15046,460.21
"cod",1803,5163819,491,42.12181,422.65
"cog",1803,314465,580,51.06881,408.51
"cok",1803,16195,,40,
"col",1803,1206000,963,58.94312,417.44
"com",1803,56346,698,36.30614,416.16
"cpv",1803,55716,529,40,394.71
"cri",1803,53973,775,40,441.12
"cub",1803,377235,895,40,409.79
"cxr",1803,,,40,
"cym",1803,2439,1039,40,
"cyp",1803,184451,854,40,339.12
"cyp_nor",1803,,,40,
"cze",1803,5516349,1916,34.91032,379.99
"deu",1803,23178868,1674,51.03153,340.25
"deu_east",1803,,,40,
"dji",1803,22848,759,40,445.15
"dma",1803,19950,663,40,
"dnk",1803,1075900,2024,54.1420492489,376.4
"dom",1803,89000,667,40,445.15
"dza",1803,2530245,718,57.71468,460.21
"ecu",1803,500000,529,40,405.96
"egy",1803,4236051,791,57.71468,404.69
"eri",1803,205010,532,40,441.12
"eri_a_eth",1803,,,40,
"est",1803,334136,941,48.87745,362.15
"eth",1803,2948990,523,47.51967,447.88
"fin",1803,1004229,1251,50.58427,420.04
"fji",1803,131172,785,40,498.88
"flk",1803,100,,40,
"fra",1803,29631843,1813,59,395.95
"fro",1803,13537,,40,
"fsm",1803,16416,519,40,441.721499294
"gab",1803,158227,390,45.85316,435.79
"gbg",1803,,,40,
"gbm",1803,23533,,40,
"geo",1803,1072178,543,29.74723,394.316112735
"gha",1803,2016034,698,58.44026,471.38
"gib",1803,9873,,40,
"gin",1803,983959,450,32.73783,450.6
"glp",1803,80726,,40,
"gmb",1803,103274,814,40,460.21
"gnb",1803,218167,777,49.84899,417.44
"gnq",1803,80377,357,40,446.51
"grc",1803,2174549,1378,49.93078,360.97
"grd",1803,29409,959,40,462.017611133
"grl",1803,9584,393,40,
"gtm",1803,477189,857,35.30002,503.36
"guf",1803,9899,,40,
"gum",1803,6713,,40,
"guy",1803,166034,1215,38.23119,429.16
"hkg",1803,20000,1007,48.7,
"hnd",1803,130517,675,40,393.46
"hos",1803,905,,40,
"hrv",1803,1227886,,27.71461,366.84
"hti",1803,723000,634,40,486.368166341
"hun",1803,3589865,1250,47.41291,368.01
"idn",1803,16235371,995,51.69444,443.79
"ind",1803,169574075,1052,32.8,509.39
"irl",1803,4199581,1448,44.58137,348.22
"irn",1803,6312430,977,57.71468,506.38
"irq",1803,1079317,970,57.71468,427.86
"isl",1803,61428,927,40,412.34
"isr",1803,209954,880,44.86531,447.970869398
"ita",1803,19019354,2333,53.863275,457.41
"jam",1803,401000,1171,39.10361,389.77
"jey",1803,,,40,
"jor",1803,217000,977,40,421.34
"jpn",1803,30399188,1054,53.15753,363.32
"kaz",1803,2041282,1144,43.31751,497.41
"ken",1803,2574000,862,46.31273,507.88
"kgz",1803,530343,508,45.95004,382.501393317
"khm",1803,2090000,904,40,379.99
"kir",1803,17876,552,40,448.173016697
"kna",1803,,1165,40,
"kor",1803,9395000,574,32.12819,503.36
"kos",1803,,,40,
"kwt",1803,81280,1110,40,500.35
"lao",1803,470000,865,38.40764,418.74
"lbn",1803,332000,1084,57.71468,447.88
"lbr",1803,313543,797,40,429.16
"lby",1803,532446,1050,40,404.69
"lca",1803,,875,40,451.05066527
"lie",1803,5802,,40,
"lso",1803,276361,394,40,407.24
"ltu",1803,778655,1274,48.87745,458.81
"lux",1803,127030,1453,40,357.45
"lva",1803,590588,754,48.87745,404.69
"mac",1803,18388,993,40,
"mar",1803,2530245,715,57.71468,403.44
"mco",1803,7789,1955,40,
"mda",1803,712558,621,47.82681,394.594444885
"mdg",1803,1563347,573,41.00953,437.13
"mdv",1803,42378,843,40,456.13751108
"mex",1803,6240873,1380,40.1136444854,487.15
"mhl",1803,5828,540,40,
