"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"col",1978,26502172,5953,51.8,65.5
"com",1978,286583,1504,50.5,186.8
"cpv",1978,278152,814,49.2,91.4
"cri",1978,2266153,7465,47.6,28.9
"cub",1978,9711393,12312,36.7,22.3
"cxr",1978,1344,,,
"cym",1978,14663,31934,,
"cyp",1978,673252,12722,32.3,25.6
"cze",1978,10251436,18127,21.1,19.7801246761
"deu",1978,78426715,26444,26,17.1
"deu_east",1978,16657095,,,
"deu_west",1978,62349208,,,
"dji",1978,308213,3632,41.2,164.7
"dma",1978,74239,4106,,23.6
"dnk",1978,5108836,26108,21.1,10.6
"dom",1978,5543520,4712,43.7,94
"dza",1978,18212331,9730,40.1,173.9
"ecu",1978,7571953,7844,42.3,102.6
"egy",1978,41324806,3953,46.7,186.6
"eri",1978,2251129,864,47.5,197.1
"eri_a_eth",1978,37701936,,,
"esh",1978,119326,,,
"esp",1978,37055640,17707,25.2,21.3
"est",1978,1454309,11778,24.1,25.52
"eth",1978,34053431,655,40.5,243
"fin",1978,4749940,19608,20,9.9
"fji",1978,609348,5510,43.5,48.2
"flk",1978,1877,,,
"fra",1978,53685486,22928,31.5,13.3
"fro",1978,41946,,,
"fsm",1978,68221,2726,,65.2424816986
"gab",1978,694734,22649,58,125.4
"gbg",1978,53487,,,
"gbm",1978,63918,,,
"gbr",1978,56223974,20337,29.4,15.7
"geo",1978,5004521,7941,33.4,62.3
"gha",1978,10354490,2226,50,171.6
"gib",1978,26185,,,
"gin",1978,4416074,1170,45.7,296.7
"glp",1978,327653,,,
"gmb",1978,567828,1799,45.2,251.2
"gnb",1978,819371,1825,52.9,247.819115498
"gnq",1978,215284,1436,50.5,225.11616455
"grc",1978,9388188,17707,36.4,26.8
"grd",1978,89070,4820,,50.5715270501
"grl",1978,49864,15396,,
"gtm",1978,6754258,6215,48.3,134.4
"guf",1978,61935,,,
"gum",1978,99628,,,
"guy",1978,773227,4304,47.7,71.5
"hkg",1978,4786580,14110,,
"hnd",1978,3413426,3700,58.5,105.3
"hos",1978,733,,,
"hrv",1978,4555413,17208,,25.4433758597
"hti",1978,5450550,2507,49.1,202.2
"hun",1978,10704187,16199,25.6,29.7
"idn",1978,140665859,3026,35.5,128.5
"ind",1978,665936435,1305,32,178.2
"irl",1978,3339499,15499,39.9,16.8
"irn",1978,35977589,13827,50.3,127.4
"irq",1978,12859226,13210,41.7,79.5
"isl",1978,224019,22659,,10.9
"isr",1978,3594470,13656,32.6,20.2
"ita",1978,55983298,20882,30.6,18.1
"jam",1978,2089015,6912,33.1,43.1
"jey",1978,74191,,,
"jor",1978,2146662,6939,36.5,61.3
"jpn",1978,114054587,18484,30.4,11.1
"kaz",1978,14610810,13402,31.1,73.6
"ken",1978,15081598,2214,56.1,115.2
"kgz",1978,3491143,3549,32.5,105.2
"khm",1978,6982522,1003,40.2,235.9
"kir",1978,57664,3798,,123.3
"kna",1978,43704,6689,,54.9
"kor",1978,36356187,5373,39.6,17.9
"korea_union",1978,53578172,,,
"kos",1978,1564321,,,
"kwt",1978,1247597,81146,39.3,42.1
"lao",1978,3164146,1486,31.9,208.3
"lbn",1978,2604875,7589,52,54.5
"lbr",1978,1775200,1397,41.7,248.4
"lby",1978,2952877,56017,38.8,79.1
"lca",1978,114551,5010,,37
"lie",1978,24963,,,
"lka",1978,14534087,2318,34.7,56.3
"lso",1978,1241159,1339,55.8,135
"ltu",1978,3380879,16039,26.4,23.9
"lux",1978,361078,34756,25.8,14.4
"lva",1978,2491980,10003,26.9,26.89
"mac",1978,242458,24617,,
"mar",1978,19133462,3096,39.5,147.4
"mco",1978,26086,34303,,
"mda",1978,3942141,6124,21.1,53.1
"mdg",1978,8268902,2074,42.5,170.1
"mdv",1978,148797,1584,,173.2
"mex",1978,66025613,11118,45.7,82.4
"mhl",1978,28399,2412,,73.5
"mkd",1978,1877687,9133,33.2,69.731843537
"mli",1978,6831530,1003,46.4,341.4
"mlt",1978,313953,9767,,18.3
"mmr",1978,32895739,1700,44.3,147.3
"mne",1978,570062,15175,34.8,35.9569308079
"mng",1978,1603908,2167,36.8,179.9
"mnp",1978,15390,,,
"moz",1978,11320103,504,50.4,263.9
"mrt",1978,1448664,2797,49.8,173.4
"msr",1978,11928,,,
"mtq",1978,325293,,,
"mus",1978,937820,5061,38.6,46.2
"mwi",1978,5807170,703,48.4,275.9
"mys",1978,13191699,6414,51.4,35
"myt",1978,50699,,,
"nam",1978,970569,6619,62,100.1
"ncl",1978,137223,,,
"ner",1978,5635954,1260,40.1,326
"nfk",1978,1833,,,
"nga",1978,69512233,4040,38.7,223.8
"nic",1978,3065118,6433,46.9,123.2
"niu",1978,3598,,,
"nld",1978,13925970,25044,25.2,11.6
"nor",1978,4056280,31348,31.7,10.9
"npl",1978,14228941,1049,30.9,222.2
"nru",1978,7311,53855,,
"nzl",1978,3129098,20707,27.1,16.6
"omn",1978,1032799,21418,40.9,133.1
"pak",1978,73204087,2002,32.4,165.3
"pan",1978,1884512,7372,49.8,47.7
"pcn",1978,65,,,
"per",1978,16491087,7067,33.1,130.4
"phl",1978,44866279,4041,41,81.5
"plw",1978,12151,37331,,
"png",1978,3047769,1915,49.8,113.6
"pol",1978,35100942,12033,25.3,25.5
"pri",1978,3089805,18751,,
"prk",1978,16953621,1809,46.9,48.9654990733
"prt",1978,9560753,13691,38.7,32.3
"pry",1978,3012833,5022,52,68
"pse",1978,1433382,2181,39.2,90.7
"pyf",1978,143033,,,
"qat",1978,192018,150718,43.7,40
"reu",1978,496909,,,
"rou",1978,22279485,13507,21.1,45.1
"rus",1978,136259517,17818,24.8,34.2
"rwa",1978,4804375,798,43.1,243.7
"sau",1978,8785326,71169,42.4,111.1
"scg",1978,9317743,,,
"scg_ex_kos",1978,7394573,,,
"sdn",1978,13429688,2559,36.3,144.3
"sen",1978,5289445,1874,48.6,221.6
"sgp",1978,2344224,17799,39.2,15.1
"shn",1978,5264,,,
"sjm",1978,2708,,,
"slb",1978,215353,1181,46.5,59.9
"sle",1978,2951001,1467,62,295.7
"slv",1978,4415625,5867,49,122.4
"smr",1978,20663,28618,,
"som",1978,5289049,995,41.2,201.406616528
"spm",1978,5973,,,
"srb",1978,8746982,14503,33,42.9110605895
"ssd",1978,4442665,2871,36.32,301.9
"stbar",1978,2761,,,
"stmar",1978,22406,,,
"stp",1978,90095,2883,,91.2
"sur",1978,361463,12569,48.9,58.9432135492
"svk",1978,4895130,13191,21.3,25.0664955833
"svn",1978,1795649,18347,22.4,17.8978126211
"swe",1978,8272499,24784,20.6,9
"swz",1978,567560,4842,54.8,127.8
"sxm",1978,11483,,,
"syc",1978,63880,9898,,37.4
"syr",1978,8363346,4398,41.3,67.8
"tca",1978,7057,5194,,
"tcd",1978,4336389,1217,44.8,243.7
"tgo",1978,2576468,1960,48.1,186.3
"tha",1978,45423442,3325,42.7,66.8
"tjk",1978,3707624,4809,33.9,131.8
"tkl",1978,1544,,,
"tkm",1978,2723006,10538,33.1,133.9
"tls",1978,606295,794,39.5,273.575847801
"ton",1978,91360,2002,,32.1
"tto",1978,1054109,16047,43.4,42
"tun",1978,6054914,4434,43.2,109.6
"tur",1978,41953105,8400,51.1,140.7
"tuv",1978,7883,2776,,73.6
"twn",1978,17115667,9924,,
"tza",1978,17556148,1579,40.1,182.2
"uga",1978,11817951,884,50.4,206
"ukr",1978,49525597,9454,34.8,28.5
"ury",1978,2875970,9012,38.8,48.6
"usa",1978,225239456,29281,36.1,16.3
"ussr",1978,261500201,,,
"uzb",1978,15148932,3577,32.3,128.897927714
"vct",1978,98634,3419,,67.4
"ven",1978,14525929,19488,39.6,47.7
"vgb",1978,10663,,,
"vir",1978,94399,,,
"vnm",1978,52015279,1165,35,72.3
"vut",1978,109429,2283,,77.1
"wlf",1978,10241,,,
"wsm",1978,154010,3686,,87.5018266443
"yem",1978,7485921,3440,43.1,231.3
"yem_north",1978,6005112,,,
"yem_south",1978,1801111,,,
"yug",1978,21308445,,,
"zaf",1978,27674446,10952,47,104.6
"zmb",1978,5532350,3232,47,153.3
"zwe",1978,6796946,2209,47,106.1
