"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"lca",1970,104162,3238,,75.5
"lie",1970,21266,,,
"lka",1970,12487493,2044,37.5,71
"lso",1970,1032240,742,54.6,177
"ltu",1970,3137373,13539,28.8,25.4
"lux",1970,339673,29363,28.3,22.4
"lva",1970,2365753,7706,29.1,27.14
"mac",1970,250997,14945,,
"mar",1970,16039600,2411,48,188.7
"mco",1970,23484,26378,,
"mda",1970,3594516,5212,21.4,67.5490411537
"mdg",1970,6576301,2509,42,151.9
"mdv",1970,115703,1404,,260.9
"mex",1970,52029859,8757,56.1,108.6
"mhl",1970,20397,2172,,87.5
"mkd",1970,1720798,6221,35.2,122.213253975
"mli",1970,5949043,844,41.8,400
"mlt",1970,304414,4631,,27.8
"mmr",1970,27166045,1438,44.3,179.2
"mne",1970,519697,10228,36.2,52.3767257463
"mng",1970,1278825,1695,39.7,200.645351836
"mnp",1970,13203,,,
"moz",1970,9262078,703,50.1,273.8
"mrt",1970,1148908,2964,47.6,193.9
"msr",1970,11629,,,
"mtq",1970,325017,,,
"mus",1970,826447,3023,39.5,82.9
"mwi",1970,4603739,489,43.4,342
"mys",1970,10908634,4051,51.4,55.8
"myt",1970,36965,,,
"nam",1970,780386,5981,49.8,96.6
"ncl",1970,105025,,,
"ner",1970,4497355,1376,43,327
"nfk",1970,1791,,,
"nga",1970,56131844,3483,38.3,284.9
"nic",1970,2398095,6031,43.2,171.4
"niu",1970,5130,,,
"nld",1970,12964880,19800,35.9,15.8
"nor",1970,3875719,22186,32.8,16.2
"npl",1970,11986974,1036,51.1,267.6
"nru",1970,6493,57091,,
"nzl",1970,2819548,19200,30,20.8
"omn",1970,723850,19472,40.9,227.6
"pak",1970,58094239,1758,33,188.8
"pan",1970,1519293,6345,58.9,67.7
"pcn",1970,89,,,
"per",1970,13341071,6719,55,163.8
"phl",1970,35804731,3132,49.7,84
"plw",1970,11481,27806,,
"png",1970,2434755,1774,49,144.4
"pol",1970,32816751,8705,29.1,36.3
"pri",1970,2709813,15220,,
"prk",1970,14410400,1697,46.9,72.9816111328
"prt",1970,8670352,10175,41,68.2
"pry",1970,2474102,3487,48.8,78
"pse",1970,1124843,1404,40.8,131.990489913
"pyf",1970,110496,,,
"qat",1970,109329,158673,43.7,66.2
"reu",1970,462025,,,
"rou",1970,20549016,9602,21.4,65.6
"rus",1970,130126383,14915,23,44.2
"rwa",1970,3754546,691,47.3,218.2
"sau",1970,5836394,39979,42.4,182.272323529
"scg",1970,8684061,,,
"scg_ex_kos",1970,6902068,,,
"sdn",1970,10232758,2022,36.6,154.6
"sen",1970,4217754,2041,40.6,290.5
"sgp",1970,2074071,10336,41,27.4
"shn",1970,4885,,,
"sjm",1970,2263,,,
"slb",1970,160292,1215,46.5,107.2
"sle",1970,2514151,1650,60.1,334.6
"slv",1970,3668592,4810,51.5,155.1
"smr",1970,19136,23203,,
"som",1970,3445420,1083,42,228.125161324
"spm",1970,5457,,,
"srb",1970,8119861,10197,35.7,53.36598446
"ssd",1970,3647097,2233,36.58,329.6
"stbar",1970,2410,,,
"stmar",1970,20845,,,
"stp",1970,74251,2196,,86.9
"sur",1970,371268,8786,41.5,69.6575248397
"svk",1970,4531874,10978,26.2,30.721597244
"svn",1970,1669583,12524,25.8,26.9019137738
"swe",1970,8049049,22054,37,13.4
"swz",1970,445844,3971,51.8,174.8
"sxm",1970,6862,,,
"syc",1970,52364,6536,,71.9
"syr",1970,6378802,2582,41.8,105.2
"tca",1970,5632,2885,,
"tcd",1970,3644911,1338,47.2,259.618913618
"tgo",1970,2115521,1878,49.8,224.7
"tha",1970,36884914,2323,44.4,99.7
"tjk",1970,2919586,4703,36.3,157.529939047
"tkl",1970,1618,,,
"tkm",1970,2188499,10045,34.9,125.674014948
"tls",1970,602737,706,42,267.00590408
"ton",1970,84370,1718,,50.2
"tto",1970,945996,11495,51.6,51.6
"tun",1970,5060393,2990,59.2,180.6
"tur",1970,34772031,6740,56.3,186.9
"tuv",1970,7296,1724,,
"twn",1970,14599333,5144,,
"tza",1970,13605504,1391,33.7,213.8
"uga",1970,9446024,1079,48.8,184.6
"ukr",1970,47086758,7850,36.2,35.230982213
"ury",1970,2809799,7934,36.2,54.3
"usa",1970,209485807,23908,36.1,23.3
"ussr",1970,242539116,,,
"uzb",1970,11972994,3321,34.3,147.91095678
"vct",1970,90457,3059,,80.4
"ven",1970,11587758,15390,47.2,62.6
"vgb",1970,9802,,,
"vir",1970,64070,,,
"vnm",1970,43407291,1053,36.6,85.7
"vut",1970,85388,1678,,108.6
"wlf",1970,8840,,,
"wsm",1970,143175,3748,,137.544597082
"yem",1970,6156234,1849,43.5,326
"yem_north",1970,4897592,,,
"yem_south",1970,1518665,,,
"yug",1970,19853091,,,
"zaf",1970,22502502,10394,70.1,146.397612253
"zmb",1970,4185378,3888,45.3,180
"zwe",1970,5206311,2521,47.9,110.4
