"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"mmr",1997,45895991,1919,44.3,90
"mne",1997,618192,9978,31.5,14.9
"mng",1997,2335694,4435,31.2,75.9
"mnp",1997,62939,,,
"moz",1997,16872896,520,43.9,194.6
"mrt",1997,2476188,2717,38,113.9
"msr",1997,8217,,,
"mtq",1997,375657,,,13.087
"mus",1997,1154137,9885,41.9,22.6
"mwi",1997,10260421,633,50.3,194.6
"mys",1997,21808125,15749,49.2,12.4
"myt",1997,134210,,,12.671
"nam",1997,1758097,5971,68.5,67.3
"ncl",1997,197706,,,24.499
"ner",1997,10058960,802,48.7,255.9
"nfk",1997,1823,,,
"nga",1997,113975055,2813,47.7,201.4
"nic",1997,4786641,3117,45.9,47.4
"niu",1997,2069,,,19.8
"nld",1997,15636131,37414,26.6,6.5
"nor",1997,4412958,55386,25.9,5.2
"npl",1997,22395247,1478,47.2,96.3
"nru",1997,10056,10988,,44.9
"nzl",1997,3752102,26152,33.5,8.1
"omn",1997,2227596,42370,40.9,20.8
"pak",1997,128845692,3270,31.2,120.3
"pan",1997,2852739,9237,58.2,27.4
"pcn",1997,60,,,
"per",1997,24827409,6551,34.8,49.1
"phl",1997,73042605,4230,46.2,42.7
"plw",1997,18123,14961,,29.4
"png",1997,4969116,2101,50.7,81
"pol",1997,38583109,12602,34.3,12
"pri",1997,3746634,29770,,12.863
"prk",1997,22240826,1230,46.9,75.7
"prt",1997,10159662,23555,37.9,8.6
"pry",1997,4980346,6665,54.9,36.8
"pse",1997,2871637,3392,35.4,33.1
"pyf",1997,223734,,,12.606
"qat",1997,528213,100111,43.7,13.9
"reu",1997,699299,,,12.671
"rou",1997,22633398,10329,33.5,30.4
"rus",1997,147772805,11779,40.3,25.6
"rwa",1997,6506118,781,48.8,215.9
"sau",1997,19809633,37060,42.4,26.3
"scg",1997,11009347,,,
"scg_ex_kos",1997,7596156,,,
"sdn",1997,26149124,2142,35.7,113.9
"sen",1997,9163184,1774,43.8,143.4
"sgp",1997,3653151,48528,43.6,4.8
"shn",1997,5255,,,
"sjm",1997,2756,,,
"slb",1997,379859,2163,46.5,34.3
"sle",1997,3843472,996,39.1,250.5
"slv",1997,5692300,5817,46,39.1
"smr",1997,26503,44268,,6.8
"som",1997,6672781,613,41.9,174.4
"spm",1997,6290,,,
"srb",1997,9775008,7899,39.3,15.4
"ssd",1997,5806951,2338,35.69,208.5
"stbar",1997,6402,,,
"stmar",1997,26599,,,
"stp",1997,130110,2164,,100.5
"sur",1997,461569,10263,55.5,38.3
"svk",1997,5378490,14525,26.9,13.3
"svn",1997,1988077,19887,29.2,6.5
"swe",1997,8859106,32360,23.2,4.3
"swz",1997,1006760,5167,57,92.6
"sxm",1997,31106,,,
"syc",1997,78474,17272,,14.2
"syr",1997,15151962,5385,40,26.8
"tca",1997,16527,14440,,
"tcd",1997,7494143,1054,40.8,198.3
"tgo",1997,4506465,1418,44.1,129.9
"tha",1997,60544937,9454,42.2,25.8
"tjk",1997,5936780,1045,43,111.3
"tkl",1997,1548,,,
"tkm",1997,4335991,4221,43.4,87.5
"tls",1997,853867,1741,33.5,127.8
"ton",1997,96526,4235,,18.4
"tto",1997,1260677,14928,40,28.8
"tun",1997,9384151,6649,41.3,39.3
"tur",1997,60394104,12911,43,48.6
"tuv",1997,9298,2757,,47.8
"twn",1997,21643667,30613,,
"tza",1997,31533781,1405,39.6,147
"uga",1997,21679497,979,39,156.6
"ukr",1997,50096497,4509,31.7,20.3
"ury",1997,3271014,13007,42.7,19.2
"usa",1997,272882865,41812,36.4,8.9
"ussr",1997,290525255,,,
"uzb",1997,23474760,2280,45.8,67.7
"vct",1997,108001,6945,,22.4
"ven",1997,23108003,15680,43,24.5
"vgb",1997,19270,,,
"vir",1997,108002,,,15.474
"vnm",1997,77460429,2339,34.4,38
"vut",1997,175004,2693,,34.1
"wlf",1997,14309,,,
"wsm",1997,172191,3929,,24.1
"yem",1997,16349809,3746,35,106.4
"yem_north",1997,12245654,,,
"yem_south",1997,3408569,,,
"yug",1997,23123738,,,
"zaf",1997,42921506,9952,57.1,67.3
"zmb",1997,9763742,2203,50.8,170.2
"zwe",1997,12059858,2645,57.5,85.7
