"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"vnm",1987,63881296,1374,35.5,56.7
"vut",1987,136129,2519,,41.7
"wlf",1987,13842,,,
"wsm",1987,161014,3815,,34.5
"yem",1987,10542601,3524,40.9,139.2
"yem_north",1987,8557177,,,
"yem_south",1987,2363426,,,
"yug",1987,22436996,,,
"zaf",1987,34463077,10459,60.2,67.7
"zmb",1987,7469270,2560,49.6,175
"zwe",1987,9535657,2299,46.4,69.8
