"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"isr",1950,1257971,3961,45,61.3742474227
"ita",1950,46598602,6381,42.9,89.1
"jam",1950,1402896,2693,41.8,136.909691456
"jey",1950,56910,,,
"jor",1950,448861,3056,40.8,275.1
"jpn",1950,82199470,2549,35.9,91.4
"kaz",1950,6702996,5982,39.1,164.382461789
"ken",1950,6076757,1790,70,332.198281893
"kgz",1950,1740000,2290,37.6,183.620323569
"khm",1950,4432716,1104,45.6,288.780036408
"kir",1950,33050,1765,,261.329373134
"kna",1950,46054,3390,,
"kor",1950,19211386,807,30.3,390.7
"korea_union",1950,30042319,,,
"kos",1950,1200872,,,
"kwt",1950,152250,4462,39.3,202.875148669
"lao",1950,1682916,1134,38.1,283.11312894
"lbn",1950,1334618,7842,53.7,152.226833324
"lbr",1950,930026,1215,45.1,331.322523072
"lby",1950,1113382,5205,38.8,365.52340103
"lca",1950,82783,1408,,181.400212202
"lie",1950,13757,,,
"lka",1950,8075810,1764,48,139.394727541
"lso",1950,733942,424,51.4,255.898610321
"ltu",1950,2567402,6786,34.6,99.0702960813
"lux",1950,296001,18793,34.6,89.530940273
"lva",1950,1949000,3921,34.6,113.614041906
"mac",1950,196482,3751,,
"mar",1950,8985990,2077,38.6,285.659218793
"mco",1950,20000,11106,,
"mda",1950,2341003,2708,24.4,136.790481191
"mdg",1950,4083554,1913,37.6,306.869745995
"mdv",1950,73715,883,,361.382422117
"mex",1950,28012558,4392,52.2,219.374573598
"mhl",1950,13000,1365,,
"mkd",1950,1254444,2542,40.2,173.381049028
"mli",1950,4708425,649,41.9,463.6813402
"mlt",1950,311997,2582,,60.2781563238
"mmr",1950,17527243,842,33.6,358.042754306
"mne",1950,394738,4068,39.7,128.321781716
"mng",1950,780200,858,47,263.580649606
"mnp",1950,6999,,,
"moz",1950,6313290,445,40.7,392.333638442
"mrt",1950,660491,1184,49.3,316.4
"msr",1950,13521,,,
"mtq",1950,222001,,,
"mus",1950,493254,2464,41.8,106.822947232
"mwi",1950,2953871,355,37.7,377.533524226
"mys",1950,6109907,2933,41,165.016576346
"myt",1950,15141,,,
"nam",1950,485274,3839,41.5,279.542414784
"ncl",1950,64824,,,
"ner",1950,2559703,967,37.4,340.403299616
"nfk",1950,1689,,,
"nga",1950,37859745,2735,49,370.034373989
"nic",1950,1294993,3527,56.7,257.408974296
"niu",1950,4667,,,
"nld",1950,10027047,9516,35.9,31.9
"nor",1950,3265278,11452,36.7,32.9
"npl",1950,8483321,808,46.2,340.6
"nru",1950,2953,4426,,
"nzl",1950,1908001,14391,34.4,35.5
"omn",1950,456418,3010,40.9,398.247340047
"pak",1950,37542380,1176,37.2,407.1
"pan",1950,859660,3172,40.7,122.302485106
"pcn",1950,130,,,
"per",1950,7727735,4419,55,308.730852547
"phl",1950,18580487,1864,49.2,169.736281743
"plw",1950,7441,9093,,
"png",1950,1708192,960,47,298.369867006
"pol",1950,24824013,4670,23.4,163.924473934
"pri",1950,2218000,5129,,
"prk",1950,10549469,868,46.9,405.961235733
"prt",1950,8416969,3862,39.2,143.15
"pry",1950,1473245,3013,40.9,101.644414334
"pse",1950,931926,1272,44.9,231.857699022
"pyf",1950,60268,,,
"qat",1950,24999,1628,43.7,170.116375
"reu",1950,248111,,,
"rou",1950,16236292,3676,24.4,180.764874837
"rus",1950,102798657,7514,34,88.5585287546
"rwa",1950,2186187,525,44.1,282.585961054
"sau",1950,3121336,2128,42.4,276.414365325
"scg",1950,7116385,,,
"scg_ex_kos",1950,5676544,,,
"sdn",1950,5733944,1799,41.3,237.959289966
"sen",1950,2476638,1750,38.3,346.2
"sgp",1950,1022098,5027,45,117.16
"shn",1950,4972,,,
"sjm",1950,1445,,,
"slb",1950,89793,941,46.5,244.791708248
"sle",1950,1944001,1064,45.8,433.895594874
"slv",1950,2199897,3414,40.4,247.341954528
"smr",1950,12781,8224,,
"som",1950,2264081,997,43.8,357.510230163
"spm",1950,4573,,,
"srb",1950,6732256,4496,35.4,91.2318949715
"ssd",1950,2582929,1901,41.25,382.984937541
"stbar",1950,2233,,,
"stmar",1950,17401,,,
"stp",1950,60000,1199,,234.546276868
"sur",1950,214999,5534,33.5,152.967752111
"svk",1950,3436574,5969,36.6,142.619453916
"svn",1950,1473094,5147,34.3,90.129360303
"swe",1950,7009913,11977,40.5,27.1
"swz",1950,273000,1376,44.5,239.4
"sxm",1950,1497,,,
"syc",1950,36322,4836,,118.5
"syr",1950,3413329,1794,43.2,313.763364468
"tca",1950,5047,1927,,
"tcd",1950,2502314,1225,40.2,324.052715956
"tgo",1950,1395458,1034,37.8,324.4
"tha",1950,20710356,1164,38.7,210
"tjk",1950,1531502,2466,42.3,213.678382076
"tkl",1950,1570,,,
"tkm",1950,1211000,5018,39.3,194.267993492
"tls",1950,433398,688,48.3,419.665952217
"ton",1950,47220,1382,,137.620676471
"tto",1950,645628,4903,44.6,107.152999403
"tun",1950,3605310,1739,38.6,301.599895556
"tur",1950,21238496,3103,52,307.066553981
"tuv",1950,5166,1419,,
"twn",1950,7837333,1680,,
"tza",1950,7649766,941,41.2,272.508607969
"uga",1950,5158193,824,43.4,307.209477732
"ukr",1950,37297652,3976,39.8,94.1247803468
"ury",1950,2238506,8135,46,66.616399973
"usa",1950,157813040,15319,39.4,37.7
"ussr",1950,179916092,,,
"uzb",1950,6945397,1722,39.3,208.63405232
"vct",1950,67000,2158,,196.356096633
"ven",1950,5481977,11070,43.4,107.404402985
"vgb",1950,7441,,,
"vir",1950,26795,,,
"vnm",1950,24809903,961,40.6,173.73312296
"vut",1950,47695,1295,,184.614620228
"wlf",1950,7002,,,
"wsm",1950,82102,2976,,262.646513019
"yem",1950,4402320,1357,44.5,497.56917444
"yem_north",1950,4266769,,,
"yem_south",1950,1321065,,,
"yug",1950,16285527,,,
"zaf",1950,13683162,7217,66.4,256.384913834
"zmb",1950,2316950,2618,39.9,271.407095646
"zwe",1950,2746854,1492,46.2,213.520527016
