"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"deu_east",2004,16271572,,,
"deu_west",2004,65340950,,,
"dji",2004,767644,2202,40,91
"dma",2004,70325,8799,,15.3
"dnk",2004,5398645,42993,23.9,5.1
"dom",2004,9102997,8147,52,37.5
"dza",2004,32817225,11575,42.5,35.1
"ecu",2004,13509645,8300,54.1,30
"egy",2004,73596068,8328,32.1,37.3
"eri",2004,4064958,1351,47.5,72.9
"eri_a_eth",2004,75890979,,,
"esh",2004,403920,,,65.193
"esp",2004,43167276,32745,31,5.9
"est",2004,1363549,19665,37.4,7.9
"eth",2004,74506974,679,29.8,117
"fin",2004,5228842,37783,25.5,3.9
"fji",2004,818355,7149,45.5,23.7
"flk",2004,2951,,,
"fra",2004,60858654,36090,28.2,4.7
"fro",2004,48103,,,
"fsm",2004,106575,3220,,48.8
"gab",2004,1347524,16822,42.9,77.3
"gbg",2004,65031,,,
"gbm",2004,79636,,,
"gbr",2004,59846226,35910,33.1,6.1
"geo",2004,4524444,4346,39.8,26.7
"gha",2004,20840493,2479,42.5,88.7
"gib",2004,28694,,,
"gin",2004,9464771,1200,39.7,142.7
"glp",2004,447936,,,9.263
"gmb",2004,1394727,1617,47.3,101.9
"gnb",2004,1431816,1273,37.7,152.6
"gnq",2004,606201,31942,50.5,135.4
"grc",2004,11047739,29604,33.4,5.9
"grd",2004,102657,10529,,14.5
"grl",2004,56869,21086,,
"gtm",2004,12877711,6429,50.7,43.1
"guf",2004,195808,,,14.547
"gum",2004,158194,,,14.815
"guy",2004,742162,5270,43.2,43.4
"hkg",2004,6841705,38274,,3.623
"hnd",2004,6753352,3801,58.4,31.3
"hos",2004,796,,,
"hrv",2004,4385045,18656,,7.1
"hti",2004,9119182,1557,59.2,92.4
"hun",2004,10117213,21087,27.8,8.7
"idn",2004,223268606,6615,40,49.3
"ind",2004,1126419321,3029,33.4,77.7
"irl",2004,4119773,46205,31.5,5.6
"irn",2004,69321953,13975,44.3,27.3
"irq",2004,26320530,10311,39.4,41.5
"isl",2004,293084,37482,,3.3
"isr",2004,6470045,25256,37.8,5.8
"ita",2004,58348332,36962,33.2,4.5
"jam",2004,2664049,8651,45.5,20
"jey",2004,90502,,,
"jor",2004,5171633,8788,36.4,24.8
"jpn",2004,126773081,33483,32.4,3.9
"kaz",2004,15294474,14365,30.3,34.7
"ken",2004,34437460,2173,48.4,88.8
"kgz",2004,5077515,2401,34.8,40.8
"khm",2004,13112334,1755,35.5,71.3
"kir",2004,90545,1826,,65.1
"kna",2004,48424,19565,,15.8
"kor",2004,47320454,24628,31.1,6
"korea_union",2004,71123878,,,
"kos",2004,2433907,6356,,
"kwt",2004,2166344,88010,39.3,11.9
"lao",2004,5658894,2780,33.7,101.1
"lbn",2004,3863271,12348,38.6,15.2
"lbr",2004,3184643,441,38.5,134.8
"lby",2004,5703224,24489,38.8,24.4
"lca",2004,163462,10455,,17.2
"lie",2004,34569,,,
"lka",2004,19374281,5559,40.7,28.8
"lso",2004,1912042,1775,52.2,115.8
"ltu",2004,3376761,16913,35.2,10.3
"lux",2004,451826,86738,26.5,3.8
"lva",2004,2256935,15437,35,13.4
"mac",2004,458579,60450,,8.108
"mar",2004,30093109,5259,40.8,42.1
"mco",2004,33339,52196,,4.6
"mda",2004,4166371,3080,34.7,20.9
"mdg",2004,17763367,1371,47.1,85.9
"mdv",2004,299917,9511,,28.8
"mex",2004,108257822,14700,47.4,20.4
"mhl",2004,52074,3183,,40.4
"mkd",2004,2038444,8848,38.9,14
"mli",2004,12474857,1442,39.4,181.7
"mlt",2004,394786,24766,,7
"mmr",2004,49582751,2351,44.3,72.8
"mne",2004,615332,10659,30.3,11.1
"mng",2004,2496621,5706,34.3,46.8
"mnp",2004,66143,,,
"moz",2004,20523159,732,52.8,139.7
"mrt",2004,3064882,2792,41.3,111.4
"msr",2004,4645,,,
"mtq",2004,396182,,,9.559
"mus",2004,1215835,12665,37.5,15.6
"mwi",2004,12407618,609,39.9,124.5
"mys",2004,25332026,17342,37.9,8.3
"myt",2004,172341,,,8.137
"nam",2004,2002745,7184,63.9,71.7
"ncl",2004,225060,,,19.425
"ner",2004,12996012,782,46.6,184.1
"nfk",2004,1840,,,
"nga",2004,136033321,4098,40,164.1
"nic",2004,5309703,3632,41.1,33.2
"niu",2004,1718,,,27.4
"nld",2004,16253397,42389,31.1,5.6
"nor",2004,4589241,62370,25.2,4.2
"npl",2004,25198130,1675,42.3,63.5
"nru",2004,10113,6936,,38.8
"nzl",2004,4078779,31098,33.4,6.7
"omn",2004,2448194,41220,40.9,13.2
"pak",2004,150267989,3698,31.2,103.2
"pan",2004,3260611,10605,55.1,23.5
"pcn",2004,52,,,
"per",2004,27273188,7137,48.7,29.1
"phl",2004,84596249,4672,44.3,36.5
"plw",2004,19805,14363,,23.6
"png",2004,5940048,1756,50.3,75.2
"pol",2004,38454520,16314,38.1,7.8
"pri",2004,3773183,37237,,9.529
"prk",2004,23639296,1410,46.9,34.7
"prt",2004,10442446,26590,37.8,5.1
"pry",2004,5703742,5994,52.6,29.4
"pse",2004,3507096,4163,34,26.9
"pyf",2004,251811,,,10.024
"qat",2004,732096,126335,43.7,10.7
"reu",2004,781838,,,8.137
"rou",2004,21578318,13286,31,22.4
"rus",2004,144043914,16967,40.8,18
"rwa",2004,8828956,928,49,122.7
"sau",2004,24055573,37556,42.4,20.1
"scg",2004,10825900,,,
"scg_ex_kos",2004,7463157,,,
"sdn",2004,31176209,2557,35.5,94.5
"sen",2004,10967016,2049,39.7,104.2
"sgp",2004,4375230,58977,45.8,3
"shn",2004,4408,,,
"sjm",2004,2375,,,
"slb",2004,457841,1557,46.5,33.1
"sle",2004,4870467,1154,39,210.8
"slv",2004,5925089,6693,47.4,26.1
"smr",2004,28891,53723,,4.4
"som",2004,8251054,614,47.5,174.4
"spm",2004,6259,,,
"srb",2004,9225001,9983,33,9.6
"ssd",2004,7784488,3045,35.46,147
"stbar",2004,7811,,,
"stmar",2004,28334,,,
"stp",2004,149732,2341,,73.7
"sur",2004,489312,11836,47.2,30.1
"svk",2004,5384237,18351,26.5,10.2
"svn",2004,1990924,25694,24.2,4.5
"swe",2004,8982282,40216,23,3.7
"swz",2004,1094775,5533,52.5,120.9
"sxm",2004,32463,,,
"syc",2004,87356,16412,,14.3
"syr",2004,17671913,5546,35.8,19.6
"tca",2004,25025,17013,,
"tcd",2004,9710498,1592,39.8,179.4
"tgo",2004,5428552,1228,42.7,108.1
"tha",2004,65404522,10497,42.2,18.7
"tjk",2004,6666628,1645,33.6,69.5
"tkl",2004,1272,,,
"tkm",2004,4696876,5817,46.4,72.4
"tls",2004,962634,1244,31.4,88.4
"ton",2004,100226,4959,,16.7
"tto",2004,1290535,24175,39.6,27.5
"tun",2004,10017439,8468,38.3,24.5
"tur",2004,66973561,14187,43,29.7
"tuv",2004,9646,3129,,37.6
"twn",2004,22622000,36032,,
"tza",2004,37935334,1756,36.3,97.5
"uga",2004,27114742,1184,42.5,116.8
"ukr",2004,47127110,7022,28.9,15.1
"ury",2004,3324096,12081,47.1,14.8
"usa",2004,293530886,48597,36,8.1
"ussr",2004,287360520,,,
"uzb",2004,25627007,2865,37.4,56
"vct",2004,108563,9126,,21.8
"ven",2004,26314483,13820,47.5,19.2
"vgb",2004,22538,,,
"vir",2004,108028,,,13.045
"vnm",2004,83439812,3278,36.8,29.4
"vut",2004,204144,2542,,27.9
"wlf",2004,14344,,,
"wsm",2004,178794,5155,,19.6
"yem",2004,19931617,4177,35.6,78.8
"yem_north",2004,15555716,,,
"yem_south",2004,4329923,,,
"yug",2004,23719918,,,
"zaf",2004,47667150,10715,59.1,76.9
"zmb",2004,11725635,2507,50.7,119.2
"zwe",2004,12867828,1794,64,94.1
