"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"swz",1973,486656,4417,52.9,158.9
"sxm",1973,8428,,,
"syc",1973,56605,8204,,59.2
"syr",1973,7066474,2933,41.6,89.1
"tca",1973,6132,3595,,
"tcd",1973,3908729,1131,46.1,251
"tgo",1973,2303345,1854,49.2,209.7
"tha",1973,40164969,2570,41.3,85.7
"tjk",1973,3212446,5095,35.4,148.2
"tkl",1973,1574,,,
"tkm",1973,2385039,10948,34.2,131.140183353
"tls",1973,652017,708,41.1,275.716748428
"ton",1973,86985,1774,,41.5
"tto",1973,982594,12187,48.3,48.3
"tun",1973,5405354,3639,43,153
"tur",1973,37366922,7442,53.6,170.3
"tuv",1973,7538,2314,,
"twn",1973,15525333,7144,,
"tza",1973,14984973,1470,42,202.7
"uga",1973,10256342,1046,48.6,186.5
"ukr",1973,48127170,8538,35.7,31.6
"ury",1973,2822084,7606,37.2,54.3
"usa",1973,215092900,26567,34.7,20.6
"ussr",1973,249722104,,,
"uzb",1973,13170848,3615,33.6,140.472875918
"vct",1973,93516,3394,,81.1
"ven",1973,12636971,16369,44.4,56.8
"vgb",1973,10263,,,
"vir",1973,77310,,,
"vnm",1973,46604726,1202,36,81
"vut",1973,93761,1744,,95.9
"wlf",1973,8809,,,
"wsm",1973,148889,3880,,116.162138049
"yem",1973,6487853,2469,43.4,291.4
"yem_north",1973,5161012,,,
"yem_south",1973,1609417,,,
"yug",1973,20371551,,,
"zaf",1973,24384538,10813,49,134.073228113
"zmb",1973,4644329,3839,46.5,163.7
"zwe",1973,5768382,2765,47.4,107.7
